Year,Country,Player,Pos,Age,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90
2024,Moldova,Ioan-C?lin Revenco,"DF,MF",23,8,8,583,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Veaceslav Posmac,DF,33,7,7,630,7,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Vadim Ra??,MF,30,7,7,592,6.6,1,1,2,1,0,0,2,0,0.15,0.15,0.3,0.15,0.3
2024,Moldova,Vladyslav Babohlo,"DF,MF",25,6,6,486,5.4,2,0,2,2,0,0,4,1,0.37,0,0.37,0.37,0.37
2024,Moldova,Nichita Mo?pan,MF,22,8,6,473,5.3,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,Moldova,Oleg Reabciuk,"DF,MF",26,5,5,450,5,0,0,0,0,0,0,2,0,0,0,0,0,0
2024,Moldova,Vitalie Dama?can,"FW,MF",25,8,5,346,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Moldova,Virgiliu Postolachi,"MF,FW",23,8,4,463,5.1,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Victor Mudrac,DF,29,4,4,342,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Moldova,Mihail Caimacov,"MF,FW",25,4,4,313,3.5,0,0,0,0,0,0,3,0,0,0,0,0,0
2024,Moldova,Maxim Cojocaru,"MF,FW",26,7,2,396,4.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Denis Marandici,DF,27,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Serafim Cojocari,MF,23,8,1,198,2.2,0,1,1,0,0,0,0,0,0,0.45,0.45,0,0.45
2024,Moldova,Victor Stîn?,MF,25,6,1,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Sergiu Pl?tic?,MF,32,4,1,119,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2024,Moldova,Cristian Dros,MF,25,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Moldova,Mihai Pl?tic?,MF,33,3,0,67,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Moldova,Victor Bogaciuc,DF,24,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,Moldova,Cristian Avram,GK,29,0,0,,,,,,,,,,,,,,,
2024,Moldova,Alexandr Belousov,MF,25,0,0,,,,,,,,,,,,,,,
2024,Moldova,Vadim Bolohan,DF,37,0,0,,,,,,,,,,,,,,,
2024,Moldova,Nicolai Cebotari,GK,26,0,0,,,,,,,,,,,,,,,
2024,Moldova,Dumitru Celeadnic,GK,31,0,0,,,,,,,,,,,,,,,
2024,Moldova,Andrei Cobe?,MF,27,0,0,,,,,,,,,,,,,,,
2024,Moldova,Daniel Danu,MF,21,0,0,,,,,,,,,,,,,,,
2024,Moldova,Dinis Ieseanu,DF,23,0,0,,,,,,,,,,,,,,,
2024,Moldova,Marius Iosipoi,MF,23,0,0,,,,,,,,,,,,,,,
2024,Moldova,Ion Jardan,DF,34,0,0,,,,,,,,,,,,,,,
2024,Moldova,Mihail ?tefan,MF,22,0,0,,,,,,,,,,,,,,,
2024,Moldova,Victor Straistari,GK,24,0,0,,,,,,,,,,,,,,,
2017,Montenegro,Emrah Klimenta,DF,25,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Nebojša Kosovi?,MF,21,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017,Montenegro,Danijel Petkovi?,GK,23,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Vukan Savi?evi?,MF,23,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Marko Simi?,DF,29,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Vladimir Jovovi?,MF,22,1,1,70,0.8,0,1,1,0,0,0,0,0,0,1.29,1.29,0,1.29
2017,Montenegro,Marko Jankovi?,MF,21,1,1,63,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Stevan Joveti?,FW,27,1,1,63,0.7,1,0,1,1,0,0,0,0,1.43,0,1.43,1.43,1.43
2017,Montenegro,Fatos Be?iraj,FW,28,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Stefan Savi?,DF,26,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Žarko Tomaševi?,DF,26,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Marko Baša,DF,34,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Filip Stojkovi?,"DF,MF",24,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Mirko Vu?ini?,FW,33,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Damir Kojaševi?,"FW,MF",29,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Stefan Mugoša,FW,24,1,0,27,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Luka ?or?evi?,FW,22,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Montenegro,Dušan Lagator,MF,22,0,0,,,,,,,,,,,,,,,
2017,Montenegro,Milan Mijatovi?,GK,29,0,0,,,,,,,,,,,,,,,
2017,Montenegro,Aleksandar Š?eki?,MF,25,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Nikola Vuk?evi?,"MF,DF",26,10,10,829,9.2,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11
2018,Montenegro,Stefan Savi?,DF,27,9,9,810,9,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11
2018,Montenegro,Adam Maruši?,"DF,MF",25,9,9,809,9,0,2,2,0,0,0,0,0,0,0.22,0.22,0,0.22
2018,Montenegro,Fatos Be?iraj,FW,29,9,9,786,8.7,4,3,7,4,0,0,3,0,0.46,0.34,0.8,0.46,0.8
2018,Montenegro,Žarko Tomaševi?,DF,27,8,8,704,7.8,2,0,2,2,0,0,0,0,0.26,0,0.26,0.26,0.26
2018,Montenegro,Marko Vešovi?,MF,26,8,8,703,7.8,1,1,2,1,0,0,4,0,0.13,0.13,0.26,0.13,0.26
2018,Montenegro,Stevan Joveti?,"MF,FW",28,8,8,630,7,7,3,10,7,0,0,1,0,1,0.43,1.43,1,1.43
2018,Montenegro,Aleksandar Š?eki?,MF,26,7,6,547,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Marko Simi?,DF,30,6,6,519,5.8,1,0,1,1,0,0,3,0,0.17,0,0.17,0.17,0.17
2018,Montenegro,Mladen Božovi?,GK,33,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Danijel Petkovi?,GK,24,5,5,450,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Marko Jankovi?,MF,22,5,5,437,4.9,0,1,1,0,0,0,0,0,0,0.21,0.21,0,0.21
2018,Montenegro,Filip Stojkovi?,DF,25,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Montenegro,Damir Kojaševi?,MF,30,6,4,331,3.7,1,4,5,1,0,0,0,0,0.27,1.09,1.36,0.27,1.36
2018,Montenegro,Mirko Ivani?,MF,24,5,3,272,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Montenegro,Stefan Mugoša,FW,25,7,2,235,2.6,2,0,2,2,0,0,1,0,0.77,0,0.77,0.77,0.77
2018,Montenegro,Vladimir Jovovi?,MF,23,6,2,218,2.4,0,2,2,0,0,0,0,0,0,0.83,0.83,0,0.83
2018,Montenegro,Nebojša Kosovi?,MF,22,2,2,143,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Aleksandar Šofranac,DF,27,2,1,111,1.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Montenegro,Emrah Klimenta,DF,26,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Nemanja Mijuškovi?,DF,25,2,1,91,1,0,1,1,0,0,0,0,0,0,0.99,0.99,0,0.99
2018,Montenegro,Marko Baša,DF,35,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Montenegro,Marko Baki?,MF,24,2,1,75,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Luka ?or?evi?,FW,23,2,0,76,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,Montenegro,Elsad Zveroti?,"DF,MF",31,3,0,48,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Sead Haksabanovi?,"FW,MF",18,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Nemanja Nikoli?,MF,30,2,0,24,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Filip Rai?evi?,FW,24,1,0,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Mirko Vu?ini?,FW,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Montenegro,Vladimir Boljevi?,MF,30,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Dušan Lagator,MF,23,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Milan Mijatovi?,GK,30,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Vukašin Poleksi?,GK,35,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Risto Radunovi?,DF,25,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Vladimir Rodi?,"DF,MF",24,0,0,,,,,,,,,,,,,,,
2018,Montenegro,Vukan Savi?evi?,MF,24,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Danijel Petkovi?,GK,25,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Marko Simi?,DF,31,6,6,540,6,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,Montenegro,Vladimir Jovovi?,MF,23,6,6,521,5.8,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Montenegro,Mirko Ivani?,MF,24,6,5,468,5.2,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Montenegro,Nebojša Kosovi?,MF,23,5,4,377,4.2,0,1,1,0,0,0,1,0,0,0.24,0.24,0,0.24
2019,Montenegro,Žarko Tomaševi?,DF,28,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Montenegro,Stefan Mugoša,"FW,MF",26,5,4,357,4,3,0,3,2,1,1,3,1,0.76,0,0.76,0.5,0.5
2019,Montenegro,Marko Vešovi?,"DF,MF",26,4,4,325,3.6,0,1,1,0,0,0,2,0,0,0.28,0.28,0,0.28
2019,Montenegro,Filip Stojkovi?,DF,25,4,4,311,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Montenegro,Aleksandar Š?eki?,MF,26,5,4,299,3.3,0,1,1,0,0,0,0,0,0,0.3,0.3,0,0.3
2019,Montenegro,Marko Jankovi?,MF,23,4,3,292,3.2,1,0,1,1,0,1,4,0,0.31,0,0.31,0.31,0.31
2019,Montenegro,Boris Kopitovi?,DF,23,4,3,281,3.1,1,0,1,1,0,0,1,0,0.32,0,0.32,0.32,0.32
2019,Montenegro,Adam Maruši?,"DF,MF",25,3,3,266,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Fatos Be?iraj,FW,30,5,3,262,2.9,0,1,1,0,0,0,0,0,0,0.34,0.34,0,0.34
2019,Montenegro,Nikola Vuk?evi?,MF,26,3,3,251,2.8,0,0,0,0,0,0,2,0,0,0,0,0,0
2019,Montenegro,Stefan Savi?,DF,27,2,2,169,1.9,1,0,1,0,1,1,0,0,0.53,0,0.53,0,0
2019,Montenegro,Aleksandar Boljevi?,MF,22,4,1,155,1.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2019,Montenegro,Stevan Joveti?,MF,28,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Darko Zori?,"FW,MF",24,1,0,35,0.4,1,0,1,1,0,0,0,0,2.57,0,2.57,2.57,2.57
2019,Montenegro,Luka ?or?evi?,FW,24,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Emrah Klimenta,"DF,MF",27,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Risto Radunovi?,DF,26,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,Montenegro,Sead Haksabanovi?,"FW,MF",19,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Deni Ho?ko,MF,24,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Asmir Kajevi?,MF,28,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Damir Ljuljanovi?,GK,26,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Milan Mijatovi?,GK,31,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Nemanja Mijuškovi?,DF,26,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Luka Mirkovi?,MF,27,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Vukan Savi?evi?,MF,24,0,0,,,,,,,,,,,,,,,
2019,Montenegro,Igor Vuja?i?,DF,23,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Sead Haksabanovi?,MF,21,6,6,540,6,0,3,3,0,0,0,0,0,0,0.5,0.5,0,0.5
2020,Montenegro,Milan Mijatovi?,GK,33,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Igor Vuja?i?,DF,25,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Montenegro,Stevan Joveti?,"FW,MF",30,6,5,424,4.7,4,2,6,4,0,0,1,0,0.85,0.42,1.27,0.85,1.27
2020,Montenegro,Adam Maruši?,DF,27,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Mom?ilo Raspopovi?,DF,26,4,4,348,3.9,0,1,1,0,0,0,2,0,0,0.26,0.26,0,0.26
2020,Montenegro,Nikola Vuk?evi?,MF,28,4,4,334,3.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Montenegro,Aleksandar Boljevi?,MF,24,5,4,333,3.7,2,0,2,2,0,0,3,0,0.54,0,0.54,0.54,0.54
2020,Montenegro,Marko Baki?,MF,26,5,4,330,3.7,0,0,0,0,0,0,3,0,0,0,0,0,0
2020,Montenegro,Risto Radunovi?,DF,28,4,3,290,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Nebojša Kosovi?,MF,25,5,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Stefan Savi?,DF,29,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0
2020,Montenegro,Marko Simi?,DF,33,3,3,269,3,0,0,0,0,0,0,2,1,0,0,0,0,0
2020,Montenegro,Dino Islamovi?,FW,26,6,3,264,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Aleksandar Š?eki?,MF,28,4,2,178,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,Montenegro,Igor Ivanovi?,MF,29,3,2,149,1.7,2,0,2,2,0,0,3,1,1.21,0,1.21,1.21,1.21
2020,Montenegro,Stefan Mugoša,FW,28,2,2,127,1.4,1,0,1,1,0,0,0,0,0.71,0,0.71,0.71,0.71
2020,Montenegro,Fatos Be?iraj,FW,32,4,1,106,1.2,1,0,1,0,1,1,0,0,0.85,0,0.85,0,0
2020,Montenegro,Marko Vuk?evi?,DF,27,2,1,102,1.1,0,1,1,0,0,0,0,0,0,0.88,0.88,0,0.88
2020,Montenegro,Aleksandar Šofranac,DF,29,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Vukan Savi?evi?,MF,26,2,0,41,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Marko Jankovi?,MF,25,2,0,24,0.3,0,0,0,0,0,0,0,1,0,0,0,0,0
2020,Montenegro,Vladimir Jovovi?,"FW,MF",25,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Branislav Jankovi?,MF,28,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Miloš Rai?kovi?,MF,26,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,Montenegro,Saša Bali?,DF,30,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Darko Bulatovi?,DF,30,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Miloš Dragojevi?,GK,31,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Deni Ho?ko,MF,26,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Danijel Petkovi?,GK,27,0,0,,,,,,,,,,,,,,,
2020,Montenegro,Matija Šarki?,GK,23,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Adam Maruši?,"DF,MF",28,7,7,599,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Nikola Vuk?evi?,MF,29,7,7,583,6.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Stefan Mugoša,"FW,MF",28,6,6,533,5.9,2,0,2,2,0,0,0,0,0.34,0,0.34,0.34,0.34
2021,Montenegro,Marko Simi?,DF,33,6,6,524,5.8,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Montenegro,Marko Vešovi?,"MF,DF",29,6,6,508,5.6,1,0,1,1,0,0,3,0,0.18,0,0.18,0.18,0.18
2021,Montenegro,Vladimir Jovovi?,MF,26,7,6,329,3.7,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Montenegro,Fatos Be?iraj,FW,32,8,5,490,5.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Danijel Petkovi?,GK,27,5,5,374,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Aleksandar Boljevi?,MF,25,7,5,355,3.9,0,0,0,0,0,0,2,0,0,0,0,0,0
2021,Montenegro,Nebojša Kosovi?,"MF,FW",25,6,5,351,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Dušan Lagator,"MF,DF",26,4,4,360,4,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Žarko Tomaševi?,DF,30,4,4,340,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Milan Mijatovi?,GK,33,4,3,346,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Marko Jankovi?,MF,25,6,3,250,2.8,0,1,1,0,0,0,2,0,0,0.36,0.36,0,0.36
2021,Montenegro,Risto Radunovi?,DF,28,3,3,207,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Deni Ho?ko,MF,26,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Mirko Ivani?,MF,27,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Filip Stojkovi?,DF,28,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Igor Vuja?i?,DF,26,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Sead Haksabanovi?,MF,21,2,2,154,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Aleksandar Š?eki?,MF,29,2,2,148,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Stefan Savi?,DF,30,2,2,128,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Marko Baki?,MF,27,3,1,145,1.6,0,0,0,0,0,0,1,0,0,0,0,0,0
2021,Montenegro,Darko Bulatovi?,DF,31,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Boris Kopitovi?,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Nemanja Sekuli?,DF,26,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Aleksandar Šofranac,DF,30,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Mom?ilo Raspopovi?,DF,26,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Vukan Savi?evi?,MF,27,2,0,42,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Branislav Jankovi?,MF,28,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Luka Mirkovi?,MF,30,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Montenegro,Andrija Dragojevi?,GK,29,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Asmir Kajevi?,MF,30,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Damir Kojaševi?,"FW,MF",33,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Damir Ljuljanovi?,GK,28,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Stefan Lon?ar,MF,24,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Matija Šarki?,GK,23,0,0,,,,,,,,,,,,,,,
2021,Montenegro,Luka ?or?evi?,FW,26,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Žarko Tomaševi?,"DF,MF",31,9,9,774,8.6,1,1,2,1,0,0,1,0,0.12,0.12,0.23,0.12,0.23
2022,Montenegro,Sead Haksabanovi?,"MF,FW",22,10,9,672,7.5,0,2,2,0,0,0,0,0,0,0.27,0.27,0,0.27
2022,Montenegro,Risto Radunovi?,DF,29,9,8,736,8.2,1,1,2,1,0,0,1,0,0.12,0.12,0.24,0.12,0.24
2022,Montenegro,Igor Vuja?i?,DF,27,8,8,720,8,0,0,0,0,0,0,3,0,0,0,0,0,0
2022,Montenegro,Adam Maruši?,"MF,DF",29,7,7,581,6.5,2,0,2,2,0,0,1,0,0.31,0,0.31,0.31,0.31
2022,Montenegro,Aleksandar Š?eki?,MF,30,7,7,542,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Nebojša Kosovi?,MF,26,7,7,479,5.3,0,2,2,0,0,0,1,0,0,0.38,0.38,0,0.38
2022,Montenegro,Milan Mijatovi?,GK,34,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Marko Vešovi?,DF,30,6,6,499,5.5,0,0,0,0,0,0,2,1,0,0,0,0,0
2022,Montenegro,Uroš ?ur?evi?,"FW,MF",27,7,6,481,5.3,0,1,1,0,0,0,2,0,0,0.19,0.19,0,0.19
2022,Montenegro,Stefan Savi?,DF,31,6,6,461,5.1,0,1,1,0,0,0,3,0,0,0.2,0.2,0,0.2
2022,Montenegro,Matija Šarki?,GK,24,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Fatos Be?iraj,FW,33,8,4,304,3.4,4,0,4,3,1,1,1,0,1.18,0,1.18,0.89,0.89
2022,Montenegro,Milutin Osmaji?,"MF,FW",22,7,3,386,4.3,0,1,1,0,0,0,2,0,0,0.23,0.23,0,0.23
2022,Montenegro,Stevan Joveti?,"FW,MF",32,4,3,311,3.5,3,0,3,3,0,0,0,0,0.87,0,0.87,0.87,0.87
2022,Montenegro,Vladimir Jovovi?,MF,27,7,3,293,3.3,0,1,1,0,0,0,1,0,0,0.31,0.31,0,0.31
2022,Montenegro,Marko Jankovi?,MF,26,4,3,249,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Draško Božovi?,FW,33,6,2,226,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Montenegro,Marko Vuk?evi?,DF,28,3,2,220,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Montenegro,Dušan Lagator,MF,27,3,2,183,2,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Montenegro,Stefan Mugoša,FW,29,3,2,165,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Marko Simi?,DF,34,3,1,169,1.9,1,0,1,1,0,0,0,0,0.53,0,0.53,0.53,0.53
2022,Montenegro,Igor Ivanovi?,MF,31,4,1,122,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Marko Baki?,MF,28,1,1,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Miloš Rai?kovi?,MF,28,4,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Nikola Vujnovi?,"DF,FW",25,3,0,68,0.8,1,0,1,1,0,0,1,0,1.32,0,1.32,1.32,1.32
2022,Montenegro,Kristijan Vulaj,MF,23,1,0,65,0.7,0,0,0,0,0,0,1,0,0,0,0,0,0
2022,Montenegro,Ilija Vukoti?,MF,23,2,0,56,0.6,1,0,1,1,0,0,1,0,1.61,0,1.61,1.61,1.61
2022,Montenegro,Aleksandar Boljevi?,"FW,MF",26,3,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Nikola Vuk?evi?,MF,30,2,0,37,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Dino Islamovi?,FW,28,1,0,28,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Ilija Martinovi?,DF,28,1,0,14,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,Montenegro,Jasmin Agovi?,GK,30,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Miloš Dragojevi?,GK,32,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Meldin Dreškovi?,MF,23,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Luka Mirkovi?,MF,31,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Mom?ilo Raspopovi?,DF,27,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Esteban Saveljich,DF,30,0,0,,,,,,,,,,,,,,,
2022,Montenegro,Miloš Ze?evi?,FW,22,0,0,,,,,,,,,,,,,,,
2023,Montenegro,Igor Vuja?i?,DF,27,6,6,516,5.7,0,1,1,0,0,0,1,0,0,0.17,0.17,0,0.17
2023,Montenegro,Žarko Tomaševi?,DF,32,6,6,463,5.1,0,0,0,0,0,0,3,1,0,0,0,0,0
2023,Montenegro,Milan Mijatovi?,GK,35,5,5,450,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Montenegro,Marko Vešovi?,DF,30,5,5,449,5,0,0,0,0,0,0,1,0,0,0,0,0,0
2023,Montenegro,Marko Jankovi?,MF,27,5,5,393,4.4,0,2,2,0,0,0,1,0,0,0.46,0.46,0,0.46
2023,Montenegro,Stefan Mugoša,FW,30,5,4,376,4.2,4,1,5,4,0,0,0,0,0.96,0.24,1.2,0.96,1.2
2023,Montenegro,Risto Radunovi?,"DF,MF",30,6,4,302,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,Montenegro,Vladimir Jovovi?,MF,27,4,4,227,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0
2023,Montenegro,Aleksandar Š?eki?,MF,30,6,3,315,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
