Total_Tackles,Tackles_Won,Tackles_Def_3rd,Tackles_mid_3rd,Tackles_Att_3rd,Drib_Tackled,Drib_Tackle_Lost,Total_Blocks,Shots_Blocked,Passes_Blocked,Interceptions,Clearance,Errors_to_shot,Key
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_simonearesti
7,3,2,5,0,1,4,4,1,3,1,4,0,2023-2024_matiasarezo
1,0,0,1,0,0,0,0,0,0,0,1,0,2023-2024_inigoarguibide
3,3,2,0,1,2,1,1,0,1,1,3,0,2023-2024_yoelarmougom
14,8,6,4,4,6,15,11,2,9,3,2,0,2023-2024_josearnaiz
12,8,4,7,1,5,16,7,2,5,3,5,0,2023-2024_hakonarnarharaldsson
10,4,3,5,2,4,3,8,1,7,5,5,0,2023-2024_markoarnautovic
51,31,15,27,9,28,29,23,4,19,24,60,0,2023-2024_maximilianarnold
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_mohamedelarouch
34,17,16,17,1,14,17,20,1,19,16,8,1,2023-2024_sergioarribas
0,0,0,0,0,0,1,0,0,0,0,4,0,2023-2024_kepaarrizabalaga
4,3,2,0,2,2,0,1,1,0,0,7,0,2023-2024_arthur
17,6,2,9,6,7,16,17,3,14,4,11,0,2023-2024_takumaasano
12,10,4,7,1,4,9,7,0,7,5,2,0,2023-2024_marcoasensio
7,2,3,4,0,2,9,9,3,6,11,8,0,2023-2024_kristjanasllani
13,9,7,6,0,3,7,7,1,6,6,9,0,2023-2024_joelasoro
0,0,0,0,0,0,0,0,0,0,0,1,0,2023-2024_jonathanaspjensen
11,6,4,6,1,1,14,23,3,20,10,8,0,2023-2024_iagoaspas
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
35,17,18,13,4,14,13,22,7,15,19,43,1,2023-2024_lorenzassignon
24,12,12,8,4,9,15,9,4,5,9,27,1,2023-2024_lorenzassignon
9,3,6,2,1,6,2,7,1,6,4,1,0,2023-2024_youcefatal
19,13,6,9,4,5,8,5,1,4,6,9,0,2023-2024_valentinatanganaedoa
18,14,8,7,3,8,11,13,3,10,10,23,0,2023-2024_arthuratta
0,0,0,0,0,0,1,0,0,0,0,8,1,2023-2024_noahatubolu
22,14,4,11,7,7,19,30,5,25,9,26,0,2023-2024_pierre-emerickaubameyang
0,0,0,0,0,0,0,0,0,0,0,1,0,2023-2024_emilaudero
26,19,18,6,2,16,9,21,10,11,17,89,0,2023-2024_tommasoaugello
29,21,20,9,0,15,7,20,8,12,16,52,0,2023-2024_carlosaugusto
14,6,10,3,1,6,3,10,7,3,5,23,0,2023-2024_yannaurelbisseck
20,14,9,11,0,5,6,10,3,7,9,36,1,2023-2024_sergeaurier
3,2,1,1,1,3,8,14,0,14,4,8,0,2023-2024_ezequielavila
2,1,0,2,0,1,2,2,0,2,1,4,0,2023-2024_ezequielavila
9,7,1,4,4,1,1,7,2,5,1,9,0,2023-2024_taiwoawoniyi
15,11,7,6,2,6,3,8,3,5,2,11,0,2023-2024_andreayew
65,36,23,28,14,21,21,43,2,41,16,15,0,2023-2024_jordanayew
37,20,13,20,4,20,26,20,6,14,32,21,1,2023-2024_neilelaynaoui
8,5,2,5,1,4,4,4,1,3,3,6,1,2023-2024_sardarazmoun
25,14,15,9,1,12,7,25,6,19,16,46,0,2023-2024_cesarazpilicueta
19,11,10,6,3,9,9,11,2,9,16,23,0,2023-2024_pauloazzi
12,7,4,5,3,7,7,8,2,6,6,12,0,2023-2024_oussamaelazzouzi
0,0,0,0,0,0,0,1,0,1,0,0,0,2023-2024_abdellahbaallal
46,26,27,18,1,17,22,20,6,14,11,27,2,2023-2024_iddrisubaba
2,2,0,2,0,1,0,1,1,0,0,2,0,2023-2024_sranbabic
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
11,8,2,7,2,2,3,6,1,5,0,2,0,2023-2024_shavybabicka
4,1,0,3,1,1,0,2,1,1,3,0,0,2023-2024_alioubadarabalde
65,41,53,12,0,30,19,23,15,8,38,116,2,2023-2024_loicbade
51,27,23,24,4,24,37,45,13,32,50,54,1,2023-2024_milanbadelj
51,25,32,11,8,33,32,22,4,18,25,20,0,2023-2024_matthiasbader
21,15,12,9,0,9,5,21,14,7,18,66,2,2023-2024_benoitbadiashile
34,21,10,16,8,20,27,23,2,21,13,17,1,2023-2024_alexbaena
4,1,0,2,2,0,7,5,0,5,4,1,0,2023-2024_jaimebaez
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_nicolabagnolini
13,7,7,4,2,5,15,18,1,17,9,6,0,2023-2024_leonbailey
5,3,4,1,0,2,0,8,8,0,9,38,2,2023-2024_ericbailly
4,1,3,1,0,3,2,0,0,0,0,0,0,2023-2024_stefanbajcetic
13,6,6,3,4,5,8,5,1,4,6,8,0,2023-2024_nedimbajrami
1,0,0,1,0,0,0,2,0,2,0,0,0,2023-2024_cedricbakambu
34,17,14,17,3,15,13,10,4,6,26,15,1,2023-2024_tiemouebakayoko
7,3,6,1,0,2,10,5,0,5,3,6,0,2023-2024_mitchelbakker
37,20,24,7,6,21,25,27,1,26,21,45,1,2023-2024_ridlebaku
30,22,12,13,5,11,29,26,1,25,20,11,0,2023-2024_dilanebakwa
4,2,1,1,2,3,7,7,0,7,2,0,0,2023-2024_tommasobaldanzi
9,5,3,4,2,1,0,2,0,2,0,4,0,2023-2024_tommasobaldanzi
20,11,11,6,3,7,4,14,1,13,5,21,1,2023-2024_alejandrobalde
18,10,10,7,1,6,9,14,8,6,10,33,0,2023-2024_georgebaldock
40,20,17,19,4,23,23,35,7,28,18,30,3,2023-2024_carlosbaleba
6,2,1,4,1,3,1,0,0,0,2,0,0,2023-2024_carlosbaleba
79,50,55,23,1,49,18,38,15,23,51,91,0,2023-2024_leonardobalerdi
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
44,31,20,24,0,22,17,27,11,16,29,66,1,2023-2024_ivanballiu
4,2,1,3,0,1,1,1,0,1,3,2,0,2023-2024_fodeballo-toure
12,4,3,8,1,5,8,10,0,10,3,4,0,2023-2024_folarinbalogun
14,9,4,8,2,2,15,20,0,20,18,12,0,2023-2024_jonathanbamba
14,9,3,8,3,4,6,7,1,6,2,3,0,2023-2024_mohamedbamba
1,1,1,0,0,1,1,0,0,0,0,1,0,2023-2024_samuelbamba
27,23,11,12,4,7,14,18,0,18,3,7,0,2023-2024_lameckbanda
6,5,1,4,1,3,4,3,0,3,3,9,0,2023-2024_danielbandeira
4,2,2,2,0,3,1,0,0,0,4,3,0,2023-2024_mamadybangre
26,10,18,7,1,11,11,51,31,20,22,116,1,2023-2024_mattiabani
25,16,12,8,5,9,16,13,1,12,11,22,0,2023-2024_leobaptistao
4,4,2,2,0,1,4,5,1,4,3,6,0,2023-2024_shandonbaptiste
6,2,1,3,2,3,4,5,0,5,2,4,0,2023-2024_antoninbarak
11,5,4,5,2,6,2,3,0,3,4,3,1,2023-2024_valentinbarco
5,2,0,2,3,1,6,4,0,4,2,0,0,2023-2024_bradleybarcola
34,16,12,13,9,7,18,27,2,25,10,13,1,2023-2024_bradleybarcola
69,38,28,30,11,37,26,46,12,34,42,46,0,2023-2024_melvinbard
46,30,17,20,9,19,44,31,1,30,10,12,1,2023-2024_nicolobarella
6,2,2,2,2,3,5,2,1,1,2,2,0,2023-2024_kikebarja
47,19,16,21,10,11,37,25,9,16,25,51,2,2023-2024_rossbarkley
9,5,2,6,1,3,3,7,0,7,2,1,0,2023-2024_aymenbarkok
6,1,3,2,1,1,1,1,0,1,5,3,0,2023-2024_harveybarnes
65,40,19,37,9,30,20,45,16,29,36,53,0,2023-2024_leandrobarreiromartins
65,42,28,29,8,28,42,47,12,35,27,61,2,2023-2024_enzobarrenechea
32,21,7,16,9,10,16,18,1,17,6,5,0,2023-2024_anderbarrenetxea
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
45,25,15,29,1,19,21,20,3,17,28,24,2,2023-2024_pablobarrios
2,0,1,1,0,2,2,1,1,0,0,7,0,2023-2024_davidebartesaghi
4,3,3,1,0,4,1,3,1,2,3,10,0,2023-2024_marcbartra
21,12,16,5,0,8,7,42,26,16,23,144,1,2023-2024_federicobaschirotto
2,1,1,1,0,1,0,0,0,0,0,1,0,2023-2024_stevenbaseya
7,2,4,3,0,2,7,9,4,5,5,17,0,2023-2024_chrisbasham
20,13,10,9,1,10,17,18,6,12,14,29,0,2023-2024_tomabasic
49,29,33,15,1,21,8,32,11,21,28,84,4,2023-2024_calvinbassey
46,33,31,12,3,26,14,25,11,14,23,48,1,2023-2024_alessandrobastoni
22,13,12,7,3,11,11,8,0,8,11,18,0,2023-2024_simonebastoni
0,0,0,0,0,0,1,0,0,0,0,10,2,2023-2024_augustobatalla
0,0,0,0,0,0,0,0,0,0,0,3,0,2023-2024_danielbatz
19,12,13,4,2,9,8,14,8,6,11,30,1,2023-2024_maximilianbauer
1,0,0,0,1,0,0,3,2,1,0,1,0,2023-2024_eliasbaum
1,1,1,0,0,1,1,0,0,0,0,19,2,2023-2024_oliverbaumann
26,13,10,12,4,14,24,20,1,19,5,14,0,2023-2024_christophbaumgartner
2,2,1,1,0,1,4,1,0,1,0,0,0,2023-2024_bebe
22,12,10,8,4,8,8,13,2,11,14,15,0,2023-2024_ihlasbebou
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_mohamedbechikh
22,13,8,12,2,9,15,17,0,17,4,15,0,2023-2024_adrianbeck
2,1,1,1,0,0,0,0,0,0,0,1,0,2023-2024_owenbeck
2,2,0,2,0,0,1,3,0,3,1,0,0,2023-2024_sheraldobecker
3,3,0,2,1,0,2,2,0,2,0,2,0,2023-2024_sheraldobecker
2,1,0,2,0,0,1,3,0,3,0,2,0,2023-2024_chrisbedia
0,0,0,0,0,0,0,1,0,1,0,0,0,2023-2024_donnyvandebeek
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
8,3,3,3,2,3,4,5,1,4,3,1,0,2023-2024_donnyvandebeek
5,3,1,3,1,3,6,4,0,4,5,5,0,2023-2024_yanisbegraoui
2,1,0,1,1,0,2,9,0,9,3,6,0,2023-2024_kevinbehrens
13,10,3,7,3,1,3,7,2,5,6,19,0,2023-2024_kevinbehrens
20,12,5,11,4,4,15,21,1,20,9,12,0,2023-2024_maximilianbeier
1,1,0,1,0,1,2,1,0,1,0,1,0,2023-2024_jeremiebela
1,1,0,1,0,1,0,0,0,0,1,0,0,2023-2024_redabelahyane
1,0,0,1,0,1,0,0,0,0,0,0,0,2023-2024_redabelahyane
50,33,30,19,1,22,13,33,15,18,25,60,1,2023-2024_amariibell
8,8,7,1,0,4,4,7,5,2,6,30,0,2023-2024_stefanbell
0,0,0,0,0,0,0,0,0,0,1,11,2,2023-2024_alaabellaarouch
36,26,15,17,4,18,13,21,4,17,15,36,3,2023-2024_raoulbellanova
17,10,9,6,2,7,8,18,2,16,8,14,0,2023-2024_jean-ricnerbellegarde
5,3,3,2,0,3,3,4,0,4,4,0,0,2023-2024_jean-ricnerbellegarde
34,22,14,16,4,20,33,13,5,8,22,40,1,2023-2024_hectorbellerin
42,34,14,18,10,12,24,55,5,50,21,17,0,2023-2024_judebellingham
32,22,23,8,1,22,6,18,10,8,13,49,0,2023-2024_jeanuelbelocian
8,3,1,5,2,5,7,8,1,7,2,3,0,2023-2024_andreabelotti
8,4,2,3,3,3,3,7,0,7,2,3,0,2023-2024_andreabelotti
56,32,22,23,11,24,39,28,2,26,18,34,0,2023-2024_franbeltran
27,14,4,18,5,11,9,29,3,26,2,11,0,2023-2024_lucasbeltran
9,6,2,5,2,3,4,6,0,6,2,2,0,2023-2024_eliessebenseghir
11,6,5,2,4,4,6,7,1,6,5,7,0,2023-2024_anisbenslimane
4,3,1,2,1,1,10,18,0,18,8,1,0,2023-2024_wissambenyedder
56,35,19,26,11,19,15,13,5,8,19,31,0,2023-2024_carlosbenavidez
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
29,19,11,16,2,11,11,12,4,8,12,9,2,2023-2024_ismaelbennacer
8,4,5,3,0,4,11,8,0,8,5,7,0,2023-2024_saidbenrahma
9,7,1,6,2,5,2,7,0,7,1,3,0,2023-2024_saidbenrahma
34,21,21,11,2,24,10,22,7,15,16,37,0,2023-2024_ramybensebaini
49,32,29,18,2,22,21,33,12,21,37,33,0,2023-2024_nabilbentaleb
23,15,10,11,2,10,14,15,4,11,17,16,1,2023-2024_rodrigobentancur
0,0,0,0,0,0,1,0,0,0,0,1,0,2023-2024_danielbentley
22,14,14,8,0,10,15,15,6,9,20,25,0,2023-2024_lucasberaldo
17,8,7,9,1,2,19,17,0,17,13,9,0,2023-2024_domenicoberardi
33,25,13,14,6,19,14,28,9,19,20,62,0,2023-2024_yuriberchiche
23,14,9,9,5,7,17,23,0,23,5,13,0,2023-2024_alexberenguer
41,25,25,13,3,24,16,22,10,12,21,52,0,2023-2024_bartoszbereszynski
13,4,6,5,2,7,9,14,0,14,16,16,0,2023-2024_johannberggumundsson
76,46,35,36,5,34,24,49,20,29,23,60,2,2023-2024_sanderberge
0,0,0,0,0,0,1,0,0,0,0,7,1,2023-2024_etritberisha
3,1,3,0,0,0,2,2,2,0,1,0,0,2023-2024_medonberisha
0,0,0,0,0,0,0,2,1,1,0,0,0,2023-2024_mergimberisha
0,0,0,0,0,0,0,1,0,1,0,3,0,2023-2024_mergimberisha
6,3,2,2,2,5,4,12,0,12,0,11,0,2023-2024_isaacbernal
99,58,56,35,8,45,24,66,30,36,55,120,1,2023-2024_bernardo
52,34,23,22,7,20,15,35,8,27,12,45,1,2023-2024_victorbernthkristiansen
32,22,13,12,7,13,19,24,3,21,12,26,0,2023-2024_matusbero
7,2,2,4,1,2,1,6,1,5,0,3,0,2023-2024_lukeberry
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_dimitrybertaud
77,49,35,24,18,28,27,48,1,47,18,31,0,2023-2024_jan-niklasbeste
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
14,6,1,6,7,4,8,11,0,11,1,14,0,2023-2024_beto
1,0,0,0,1,0,0,0,0,0,0,0,0,2023-2024_beto
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_davidebettella
27,11,14,11,2,16,9,35,21,14,15,99,2,2023-2024_sambeukema
35,20,22,12,1,14,10,22,15,7,16,68,1,2023-2024_jordanbeyer
4,3,0,2,2,1,2,2,1,1,2,2,0,2023-2024_pepbiel
43,27,34,9,0,22,13,36,21,15,23,140,1,2023-2024_jakabijol
1,1,0,1,0,0,1,0,0,0,1,2,0,2023-2024_elbilaltoure
33,16,7,22,4,9,18,31,5,26,20,28,1,2023-2024_philipbilling
47,28,20,24,3,28,24,30,5,25,14,43,0,2023-2024_cristianobiraghi
3,3,1,2,0,1,2,0,0,0,2,5,0,2023-2024_davidebiraschi
28,19,16,7,5,14,11,30,11,19,18,48,0,2023-2024_samuelebirindelli
8,4,6,1,1,2,7,3,0,3,1,2,0,2023-2024_tombischof
80,52,32,36,12,41,20,28,5,23,37,43,3,2023-2024_yvesbissouma
42,18,20,17,5,15,24,18,1,17,13,6,0,2023-2024_leonardobittencourt
0,0,0,0,0,0,1,0,0,0,0,18,3,2023-2024_marcobizot
61,36,29,27,5,31,55,25,2,23,35,30,0,2023-2024_antonioblanco
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_rubenblanco
1,0,1,0,0,1,0,1,0,1,0,4,0,2023-2024_hendryblank
30,14,16,13,1,12,16,13,1,12,6,9,0,2023-2024_ludovicblas
1,1,1,0,0,0,0,0,0,0,0,7,3,2023-2024_janisblaswich
33,19,11,19,3,15,28,16,2,14,22,39,0,2023-2024_alexisblin
47,21,33,13,1,29,18,37,19,18,21,113,0,2023-2024_daleyblind
2,2,0,1,1,1,1,2,0,2,0,0,0,2023-2024_myronboadu
0,0,0,0,0,0,1,1,0,1,0,2,0,2023-2024_benicioboaitey
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
0,0,0,0,0,0,0,6,5,1,4,21,0,2023-2024_jeromeboateng
7,3,1,2,4,2,2,4,0,4,5,1,0,2023-2024_oscarbobb
2,0,2,0,0,1,1,1,0,1,1,2,0,2023-2024_sachaboey
18,7,6,10,2,10,10,26,2,24,8,4,0,2023-2024_jeremieboga
66,36,43,21,2,35,35,42,11,31,32,97,0,2023-2024_jaydenbogle
1,1,0,1,0,0,0,1,0,1,0,3,0,2023-2024_emilbohinen
8,6,5,3,0,2,8,8,2,6,14,6,1,2023-2024_emilbohinen
2,1,1,0,1,0,0,2,1,1,1,0,0,2023-2024_adamabojang
48,33,18,25,5,27,19,23,13,10,14,33,2,2023-2024_danielboloca
46,29,36,9,1,22,18,32,21,11,25,90,0,2023-2024_willyboly
26,13,6,10,10,9,12,16,1,15,14,10,0,2023-2024_giacomobonaventura
4,1,1,3,0,1,7,9,1,8,3,3,0,2023-2024_federicobonazzoli
29,22,16,10,3,13,4,13,3,10,6,13,0,2023-2024_warrenbondo
4,2,2,2,0,2,1,1,1,0,1,1,0,2023-2024_giovannibonfanti
6,4,0,1,5,1,3,6,1,5,0,13,0,2023-2024_victorboniface
4,0,0,4,0,1,1,0,0,0,0,7,1,2023-2024_kevinbonifazi
5,3,2,3,0,2,1,1,0,1,3,9,0,2023-2024_kevinbonifazi
6,5,2,4,0,4,0,5,3,2,7,16,0,2023-2024_leonardobonucci
24,11,9,7,8,11,20,18,0,18,9,2,0,2023-2024_angeloborges
48,24,25,18,5,28,35,28,6,22,57,84,0,2023-2024_netoborges
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_yvandroborgessanches
26,12,19,7,0,13,6,21,12,9,18,81,0,2023-2024_sebastiaanbornauw
10,7,2,4,4,5,11,8,2,6,2,10,0,2023-2024_rafaelborre
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_gennaroborrelli
1,1,1,0,0,0,0,0,0,0,0,1,0,2023-2024_adribosch
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
2,0,2,0,0,0,1,3,0,3,0,2,0,2023-2024_erikbotheim
20,13,14,6,0,8,5,20,16,4,9,61,3,2023-2024_svenbotman
2,2,0,2,0,1,1,1,0,1,0,0,0,2023-2024_saimonbouabre
6,2,6,0,0,2,3,2,0,2,1,3,0,2023-2024_ayyoubbouaddi
3,2,1,1,1,3,1,5,0,5,3,0,0,2023-2024_badredinebouanani
4,2,1,1,2,2,2,3,0,3,2,3,0,2023-2024_badredinebouanani
1,0,1,0,0,0,0,0,0,0,0,0,0,2023-2024_mohamedbouchenna
41,19,16,22,3,21,9,15,1,14,11,15,0,2023-2024_hichamboudaoui
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_yassinebounou
5,4,1,4,0,2,2,3,0,3,0,4,0,2023-2024_mehdibourabia
31,18,14,9,8,13,31,31,2,29,22,39,2,2023-2024_benjaminbourigeaud
22,12,6,10,6,10,13,9,0,9,8,3,0,2023-2024_bilalboutobba
0,0,0,0,0,0,0,0,0,0,0,1,0,2023-2024_hugoboutsingkham
60,31,16,31,13,27,19,21,1,20,11,11,1,2023-2024_edoardobove
42,28,14,14,14,13,22,37,5,32,19,14,0,2023-2024_jarrodbowen
50,25,14,25,11,14,20,35,5,30,10,46,0,2023-2024_lucasboye
29,20,13,10,6,15,10,22,7,15,32,62,1,2023-2024_domagojbradaric
33,25,14,12,7,24,14,17,1,16,10,14,0,2023-2024_conorbradley
0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_bilalbrahimi
0,0,0,0,0,0,3,3,0,3,0,0,0,2023-2024_bilalbrahimi
34,22,22,12,0,16,10,38,23,15,14,107,3,2023-2024_juanbrandariz
17,14,8,8,1,10,17,20,3,17,8,18,0,2023-2024_julianbrandt
66,32,42,22,2,45,17,51,36,15,50,163,2,2023-2024_jarradbranthwaite
1,0,1,0,0,1,0,1,0,1,0,0,0,2023-2024_darkobrasanac
31,18,18,13,0,12,12,28,21,7,41,93,0,2023-2024_lilianbrassier
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
1,0,1,0,0,1,0,0,0,0,0,2,0,2023-2024_brau
0,0,0,0,0,0,1,0,0,0,0,2,0,2023-2024_claudiobravo
0,0,0,0,0,0,1,0,0,0,0,3,0,2023-2024_fabianbredlow
20,11,11,9,0,13,8,15,3,12,8,10,0,2023-2024_timbreithaupt
8,6,6,2,0,2,9,7,0,7,1,0,0,2023-2024_josipbrekalo
58,42,32,21,5,21,8,45,27,18,40,147,0,2023-2024_gleisonbremer
8,7,1,5,2,4,3,2,0,2,0,2,0,2023-2024_brenner
9,4,4,4,1,4,6,9,3,6,3,12,0,2023-2024_benbrereton
2,2,1,0,1,0,2,0,0,0,0,0,0,2023-2024_benbrereton
28,13,13,12,3,9,16,22,5,17,10,37,0,2023-2024_marcobrescianini
0,0,0,0,0,0,0,1,0,1,0,0,0,2023-2024_maximilianbreunig
5,1,1,2,2,0,2,2,0,2,1,2,0,2023-2024_rhianbrewster
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_bennitbroger
3,0,0,1,2,1,1,5,1,4,0,3,0,2023-2024_armandobroja
0,0,0,0,0,0,0,1,0,1,0,0,0,2023-2024_armandobroja
0,0,0,0,0,0,1,2,0,2,0,4,0,2023-2024_dylanbronn
22,13,7,11,4,9,12,13,1,12,14,20,0,2023-2024_andrebrooks
5,4,2,1,2,2,2,3,0,3,2,2,0,2023-2024_davidbrooks
28,15,17,10,1,15,15,29,17,12,27,109,1,2023-2024_johnbrooks
11,7,2,5,4,2,6,11,2,9,0,6,0,2023-2024_moritzbroschinski
19,12,7,7,5,7,11,20,1,19,8,22,0,2023-2024_jacobbrown
61,35,23,28,10,27,10,33,8,25,34,40,1,2023-2024_joshbrownhill
0,0,0,0,0,0,2,0,0,0,0,2,1,2023-2024_alexanderbrunst
9,4,4,3,2,7,14,16,2,14,7,23,0,2023-2024_jacobbruunlarsen
1,1,0,0,1,1,1,1,0,1,0,4,0,2023-2024_tajonbuchanan
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
21,15,2,11,8,5,9,19,5,14,5,18,0,2023-2024_antebudimir
21,14,12,7,2,12,7,17,4,13,6,24,0,2023-2024_hugobueno
13,7,5,7,1,5,6,22,12,10,6,33,0,2023-2024_santiagobueno
18,11,9,5,4,12,11,17,3,14,10,20,0,2023-2024_mariusbulter
42,22,13,22,7,14,30,22,3,19,8,5,0,2023-2024_facundobuonanotte
70,39,43,24,3,24,10,20,12,8,69,131,0,2023-2024_alessandrobuongiorno
12,8,2,6,4,4,7,16,3,13,3,2,0,2023-2024_jonathanburkardt
0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_oliverburke
37,23,17,14,6,12,14,25,18,7,18,78,1,2023-2024_reeceburke
61,33,37,20,4,26,35,55,25,30,37,124,1,2023-2024_danburn
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_rares-catalinburnete
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_masonburstow
11,9,6,3,2,7,5,9,2,7,10,12,0,2023-2024_marnonbusch
2,0,0,1,1,0,2,6,1,5,4,5,0,2023-2024_maximebusi
1,1,0,0,1,1,0,0,0,0,1,3,0,2023-2024_pablobusto
40,25,19,16,5,21,17,24,5,19,15,36,0,2023-2024_aureliobuta
0,0,0,0,0,0,2,0,0,0,0,9,3,2023-2024_marcinbuka
14,7,6,7,1,2,15,11,2,9,4,7,0,2023-2024_jamiebynoe-gittens
54,36,19,20,15,20,34,32,0,32,5,5,0,2023-2024_remycabella
13,9,4,7,2,3,6,3,0,3,1,4,0,2023-2024_jovanecabral
40,24,24,13,3,24,14,23,6,17,19,56,0,2023-2024_liberatocacace
56,23,30,25,1,27,17,43,7,36,32,45,0,2023-2024_anthonycaci
91,46,38,42,11,36,24,59,25,34,37,44,4,2023-2024_moisescaicedo
24,16,10,12,2,13,12,16,4,12,13,6,0,2023-2024_tomcairney
36,24,13,17,6,20,17,20,3,17,4,15,0,2023-2024_jenscajuste
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
70,38,38,25,7,44,28,26,7,19,24,49,1,2023-2024_davidecalabria
47,32,28,16,3,22,10,38,13,25,50,74,3,2023-2024_riccardocalafiori
1,1,1,0,0,1,0,1,1,0,1,1,0,2023-2024_mattiacaldara
25,14,19,4,2,13,9,26,17,9,29,53,0,2023-2024_lucacaldirola
26,11,19,6,1,18,4,27,14,13,18,94,1,2023-2024_dujecaleta-car
66,33,29,29,8,32,17,29,13,16,24,22,0,2023-2024_hakancalhanoglu
13,6,10,3,0,8,14,7,1,6,5,10,0,2023-2024_josecallejon
13,6,2,6,5,2,13,14,4,10,4,38,0,2023-2024_dominiccalvert-lewin
62,42,26,30,6,24,25,35,2,33,28,34,0,2023-2024_laminecamara
55,39,8,40,7,20,29,24,1,23,27,19,0,2023-2024_mahdicamara
35,21,10,20,5,15,14,8,2,6,11,7,0,2023-2024_mohamedcamara
0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_francescocamarda
76,47,39,29,8,23,16,36,8,28,29,29,1,2023-2024_eduardocamavinga
51,39,15,20,16,16,19,26,1,25,14,8,0,2023-2024_nicolocambiaghi
47,30,23,15,9,25,18,28,3,25,11,26,1,2023-2024_andreacambiaso
3,1,0,2,1,2,2,2,0,2,0,0,0,2023-2024_axelcamblan
16,5,3,10,3,6,9,10,2,8,3,15,0,2023-2024_sergiocamello
2,2,1,1,0,0,2,3,2,1,2,3,0,2023-2024_josecampana
63,45,37,23,3,28,20,30,7,23,22,41,2,2023-2024_emrecan
35,22,12,16,7,13,23,19,0,19,6,18,0,2023-2024_matteocancellieri
64,44,35,21,8,38,20,35,6,29,29,59,1,2023-2024_joaocancelo
40,19,31,9,0,20,15,41,28,13,20,107,1,2023-2024_falicande
18,13,8,8,2,9,16,9,0,9,7,23,0,2023-2024_antoniocandreva
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_thomascannon
23,13,7,11,5,10,14,14,2,12,11,9,0,2023-2024_sergicanos
Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Lost,Blocks,Sh,Pass,Int,Clr,Err,2023-2024_player
0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_luigicanotto
0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_ginocaoki
32,18,17,12,3,15,7,20,4,16,22,24,1,2023-2024_etiennecapoue
2,1,1,1,0,0,1,0,0,0,2,0,0,2023-2024_gianlucacaprari
1,0,1,0,0,1,0,0,0,0,0,16,2,2023-2024_eliacaprile
2,0,0,0,2,0,1,4,0,4,1,3,0,2023-2024_francescocaputo
91,64,39,37,15,38,69,40,9,31,48,26,2,2023-2024_maxencecaqueret
38,22,24,12,2,20,11,23,13,10,17,56,1,2023-2024_andreacarboni
25,15,10,12,3,8,18,12,1,11,7,4,0,2023-2024_valentincarboni
