SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Key
12,2.95,10,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_achrafelbouchataoui
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_joelcastropereira
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_larsnieuwpoort
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_sebbeaugustijns
1,0.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_hansmulder
1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,2021-2022_issamelmaach
5,2.05,5,0,0,0,0,0,1,0.41,1,0,0,0,0,0,2021-2022_roykuijpers
3,0.09,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-2022_mattijsbranderhorst
57,1.73,49,1,0,3,4,0,5,0.15,3,0,0,2,0,0,2021-2022_bartvanrooij
105,3.22,54,45,2,1,1,2,7,0.21,3,3,0,1,0,0,2021-2022_lasseschone
55,1.93,38,7,3,4,3,0,2,0.07,2,0,0,0,0,0,2021-2022_souffianelkarouani
17,0.59,12,2,0,2,1,0,2,0.07,1,1,0,0,0,0,2021-2022_ivanmarquez
17,0.61,15,0,0,1,1,0,3,0.11,2,0,0,0,1,0,2021-2022_casodenthal
73,2.84,51,0,10,9,3,0,12,0.47,10,0,0,2,0,0,2021-2022_jonathanokita
85,3.41,47,2,18,8,8,2,2,0.08,1,0,0,1,0,0,2021-2022_elayistavsan
46,2.29,33,0,4,2,6,1,6,0.3,6,0,0,0,0,0,2021-2022_jordybruijn
48,2.48,33,0,8,2,3,2,4,0.21,2,0,0,0,1,1,2021-2022_magnusmattsson
18,0.98,15,0,0,2,0,1,1,0.05,1,0,0,0,0,0,2021-2022_rodrigoguth
58,3.33,43,1,6,2,3,3,3,0.17,0,0,2,0,0,1,2021-2022_aliakman
28,1.86,22,0,1,3,0,2,2,0.13,1,0,0,1,0,0,2021-2022_dirkproper
19,1.37,17,0,0,2,0,0,1,0.07,1,0,0,0,0,0,2021-2022_edgarbarreto
21,2.16,16,0,2,2,1,0,4,0.41,3,0,1,0,0,0,2021-2022_mikkelduelund
21,1.96,18,1,1,0,1,0,3,0.28,3,0,0,0,0,0,2021-2022_calvinverdonk
15,2.41,8,0,3,3,0,1,3,0.48,2,0,0,0,0,1,2021-2022_javiervet
8,3.69,7,1,0,0,0,0,2,0.92,2,0,0,0,0,0,2021-2022_iliasbronkhorst
4,2.13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-2022_oleromeny
5,5.11,2,0,2,0,1,0,2,2.05,1,0,0,0,1,0,2021-2022_ibrahimcissoko
2,2.47,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2021-2022_pedro
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_rensvaneijden
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_wilfriedbony
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_thomasbeekman
1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-2022_mathiasdewolf
12,0.35,9,3,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_peterleeuwenburgh
36,1.19,25,5,3,1,1,1,4,0.13,1,0,1,0,1,1,2021-2022_nerayshokasanwirjo
80,3.07,47,13,2,4,12,2,4,0.15,1,3,0,0,0,0,2021-2022_tomassuslov
37,1.52,23,12,1,1,0,0,3,0.12,3,0,0,0,0,0,2021-2022_bartvanhintum
33,1.46,25,1,0,2,5,0,1,0.04,0,0,0,0,1,0,2021-2022_michaeldeleeuw
42,1.62,31,0,3,6,2,0,8,0.31,4,0,1,2,1,0,2021-2022_jrgenstrandlarsen
53,2.06,39,0,6,1,5,2,7,0.27,7,0,0,0,0,0,2021-2022_mohamedelhankouri
58,2.28,30,20,3,2,3,0,9,0.35,5,1,1,1,1,0,2021-2022_larosduarte
21,0.88,17,4,0,0,0,0,2,0.08,2,0,0,0,0,0,2021-2022_miketewierik
31,1.68,18,0,5,2,6,0,3,0.16,3,0,0,0,0,0,2021-2022_cyrilngonge
34,1.93,28,2,0,1,2,1,4,0.23,4,0,0,0,0,0,2021-2022_bjornmeijer
38,2.29,33,0,2,2,0,1,4,0.24,3,0,1,0,0,0,2021-2022_damildankerlui
42,2.79,29,0,6,5,1,1,7,0.46,5,0,1,0,0,1,2021-2022_paulosabraham
15,1.13,13,0,0,1,0,1,3,0.23,2,0,0,1,0,0,2021-2022_wesseldammers
20,1.81,13,1,1,3,2,0,1,0.09,1,0,0,0,0,0,2021-2022_marinsverko
29,2.7,23,2,1,2,0,1,1,0.09,1,0,0,0,0,0,2021-2022_dalehoirandust
6,1.1,6,0,0,0,0,0,1,0.18,1,0,0,0,0,0,2021-2022_danielvankaam
9,2.43,5,3,1,0,0,0,1,0.27,1,0,0,0,0,0,2021-2022_patrickjoosten
10,3.33,7,0,0,0,2,1,2,0.67,2,0,0,0,0,0,2021-2022_azormatusiwa
6,2.26,4,0,0,1,1,0,1,0.38,0,0,0,1,0,0,2021-2022_gabrielgudmundsson
15,1.9,9,0,0,4,2,0,1,0.13,1,0,0,0,0,0,2021-2022_romanopostema
3,1.12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_melayrobogarde
3,1.54,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_yahyakalley
4,2.13,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-2022_ahmedelmessaoudi
2,1.86,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_emmanuelmatuta
2,22.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2021-2022_ramonlundqvist
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_alexmortensen
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_eliasolsson
55,1.72,43,1,3,3,3,2,8,0.25,4,0,2,2,0,0,2021-2022_luukbrouwers
68,2.33,59,0,7,2,0,0,5,0.17,4,0,0,1,0,0,2021-2022_ragnaroratmangoen
86,2.87,47,36,0,1,2,0,9,0.3,5,4,0,0,0,0,2021-2022_philipperommens
55,1.97,37,11,2,0,4,1,7,0.25,5,1,0,0,1,0,2021-2022_baskuipers
31,1.14,26,0,2,1,2,0,5,0.18,2,0,2,1,0,0,2021-2022_matsdeijl
72,2.8,51,4,7,6,2,2,5,0.19,4,0,1,0,0,0,2021-2022_inigocordoba
15,0.61,10,0,0,3,1,1,2,0.08,1,0,0,0,1,0,2021-2022_gerritnauber
18,0.74,16,0,0,2,0,0,1,0.04,0,0,0,1,0,0,2021-2022_joriskramer
44,2.01,28,0,4,3,7,2,5,0.23,1,0,0,2,2,0,2021-2022_isaclidberg
37,1.58,25,3,1,3,3,2,1,0.04,1,0,0,0,0,0,2021-2022_boydlucassen
5,0.26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_warnerhahn
10,0.59,6,0,0,2,1,1,0,0,0,0,0,0,0,0,2021-2022_jayidzes
2,0.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_andriesnoppert
25,2.18,23,0,1,1,0,0,1,0.09,1,0,0,0,0,0,2021-2022_ioannis-foivosbotos
7,0.83,4,2,0,1,0,0,1,0.12,0,1,0,0,0,0,2021-2022_cucomartina
24,2.73,16,1,3,3,1,0,3,0.34,3,0,0,0,0,0,2021-2022_marccardona
22,2.69,18,4,0,0,0,0,1,0.12,0,1,0,0,0,0,2021-2022_justinbakker
21,3.04,18,0,2,1,0,0,2,0.29,2,0,0,0,0,0,2021-2022_martijnberden
20,2.54,13,0,1,2,3,1,3,0.38,2,0,0,0,0,1,2021-2022_ogechikaheil
1,0.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_jacobmulenga
1,1.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_frankross
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_evertlinthorst
1,2.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_yacinebourhane
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_zakariaeddahchouri
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_turantuzlacik
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_aventisaventisian
27,0.84,17,5,0,3,0,2,2,0.06,1,0,0,1,0,0,2021-2022_dirkabels
11,0.35,8,1,0,1,1,0,0,0,0,0,0,0,0,0,2021-2022_bartvriends
23,0.84,15,2,1,1,1,3,2,0.07,1,0,0,0,0,1,2021-2022_adilauassar
7,0.24,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_madukaokoye
50,1.89,35,0,0,9,5,1,5,0.19,2,0,0,1,2,0,2021-2022_lennartthy
57,2.35,44,9,0,3,1,0,4,0.16,2,2,0,0,0,0,2021-2022_vitovancrooy
57,2.71,41,6,5,2,3,0,6,0.29,4,2,0,0,0,0,2021-2022_svenmijnans
49,2.98,35,10,0,2,1,1,3,0.18,3,0,0,0,0,0,2021-2022_bryansmeets
32,1.87,28,0,1,0,3,0,4,0.23,3,0,1,0,0,0,2021-2022_michaelpinto
9,0.53,7,0,0,1,1,0,0,0,0,0,0,0,0,0,2021-2022_tombeugelsdijk
14,1.07,11,0,0,0,2,1,1,0.08,1,0,0,0,0,0,2021-2022_joeridekamps
13,1.22,10,0,1,2,0,0,1,0.09,1,0,0,0,0,0,2021-2022_arnoverschueren
33,3.45,24,6,2,0,1,0,5,0.52,4,0,0,0,1,0,2021-2022_younesnamli
29,2.37,16,1,5,2,5,0,5,0.41,4,0,1,0,0,0,2021-2022_marioengels
5,0.51,5,0,0,0,0,0,1,0.1,1,0,0,0,0,0,2021-2022_michaelheylen
14,1.5,9,3,1,1,0,0,1,0.11,1,0,0,0,0,0,2021-2022_giannismasouras
23,2.14,14,0,5,2,2,0,2,0.19,1,0,0,1,0,0,2021-2022_emanuelemegha
15,1.83,13,1,0,0,1,0,3,0.37,3,0,0,0,0,0,2021-2022_aaronmeijers
23,3.06,12,4,3,0,3,1,1,0.13,1,0,0,0,0,0,2021-2022_mohammedosman
6,0.89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_rizadurmisi
19,2.2,14,0,1,1,3,0,4,0.46,2,0,1,0,1,0,2021-2022_laurentjans
14,2.14,7,0,0,2,5,0,1,0.15,0,0,0,1,0,0,2021-2022_adriandalmau
3,0.47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_jeremyvanmullem
3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_timcoremans
11,5.24,8,1,1,1,0,0,0,0,0,0,0,0,0,0,2021-2022_larosduarte
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_benjaminvanleer
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_abdouharroui
6,2.87,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2021-2022_kenzogoudmijn
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_gaultieroverman
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_augustindrakpe
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_jasonmeerstadt
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_achrafmadi
10,0.31,5,5,0,0,0,0,1,0.03,0,1,0,0,0,0,2021-2022_yanickvanosch
116,3.66,60,27,17,5,5,2,8,0.25,4,2,0,0,2,0,2021-2022_matsseuntjens
47,1.56,38,2,3,1,1,2,4,0.13,3,1,0,0,0,0,2021-2022_deroyduarte
11,0.38,7,0,0,2,2,0,2,0.07,2,0,0,0,0,0,2021-2022_martinangha
68,2.45,40,1,11,9,6,1,10,0.36,5,0,1,4,0,0,2021-2022_zianflemming
46,1.89,26,15,1,0,2,2,2,0.08,2,0,0,0,0,0,2021-2022_georgecox
39,1.63,32,1,1,4,1,0,3,0.13,2,0,0,1,0,0,2021-2022_benrienstra
43,1.95,30,8,2,0,2,1,4,0.18,3,0,1,0,0,0,2021-2022_mickaeltirpan
53,2.26,36,4,1,3,8,1,6,0.26,5,0,0,0,1,0,2021-2022_tesfaldettekie
6,0.42,6,0,0,0,0,0,2,0.14,2,0,0,0,0,0,2021-2022_roeljanssen
10,0.6,5,2,0,0,2,1,1,0.06,1,0,0,0,0,0,2021-2022_ivopinto
7,0.58,2,3,0,0,2,0,0,0,0,0,0,0,0,0,2021-2022_andreassamaris
8,0.71,7,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-2022_dimitrissiovas
21,2.32,15,0,2,2,2,0,1,0.11,1,0,0,0,0,0,2021-2022_tijjaninoslin
15,1.82,10,2,3,0,0,0,1,0.12,1,0,0,0,0,0,2021-2022_arianitferati
10,1.39,10,0,0,0,0,0,2,0.28,2,0,0,0,0,0,2021-2022_emilhansson
7,0.7,6,0,0,1,0,0,1,0.1,1,0,0,0,0,0,2021-2022_nigellonwijk
19,2.82,11,1,2,1,4,0,4,0.59,1,0,0,0,3,0,2021-2022_paulgladon
11,1.72,8,0,1,2,0,0,1,0.16,0,0,0,1,0,0,2021-2022_charlisonbenschop
13,2.48,11,0,2,0,0,0,2,0.38,2,0,0,0,0,0,2021-2022_lisandrosemedo
8,1.65,5,1,1,1,0,0,2,0.41,1,0,1,0,0,0,2021-2022_samybaghdadi
2,0.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-2022_bassalasambou
2,0.82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_richiemusaba
3,1.29,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2021-2022_ryanjohansson
1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_llazarosrota
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_michaelverrips
7,3.96,4,0,2,0,1,0,0,0,0,0,0,0,0,0,2021-2022_jordanbotaka
,,,,,,,,,,,,,,,,2021-2022_toshiolake
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_thibaudverlinden
87,2.82,67,0,5,5,6,4,4,0.13,3,0,0,0,0,1,2021-2022_lucadelatorre
40,1.33,27,4,3,2,3,1,1,0.03,0,0,0,1,0,0,2021-2022_noahfadiga
40,1.35,39,0,0,0,0,1,2,0.07,2,0,0,0,0,0,2021-2022_matsknoester
65,2.3,50,6,5,3,0,1,2,0.07,2,0,0,0,0,0,2021-2022_giacomoquagliata
23,0.9,18,0,0,3,1,1,3,0.12,2,0,0,0,1,0,2021-2022_marcorente
41,1.76,33,1,0,3,0,4,4,0.17,3,0,0,1,0,0,2021-2022_lucasschoofs
50,2.43,32,6,3,5,3,1,1,0.05,0,0,0,1,0,0,2021-2022_nikolailaursen
5,0.23,4,1,0,0,0,0,1,0.05,1,0,0,0,0,0,2021-2022_janisblaswich
39,1.87,25,1,1,5,5,2,0,0,0,0,0,0,0,0,2021-2022_orestiskiomourtzoglou
51,3.11,25,15,3,2,6,0,5,0.3,3,1,0,0,1,0,2021-2022_bilalbasackoglu
48,3.04,32,0,3,10,3,0,6,0.38,3,0,1,1,1,0,2021-2022_kajsierhuis
26,1.53,16,0,0,6,4,0,0,0,0,0,0,0,0,0,2021-2022_sinanbaks
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_koenbucker
42,3.28,23,0,10,4,3,2,5,0.39,1,0,4,0,0,0,2021-2022_delanoburgzorg
49,4.34,17,18,4,4,1,5,1,0.09,0,0,0,0,0,1,2021-2022_raivloet
23,3,14,0,3,3,3,0,4,0.52,3,0,1,0,0,0,2021-2022_anasouahim
3,0.35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_justinhoogma
23,3.62,16,5,1,0,1,0,4,0.63,4,0,0,0,0,0,2021-2022_emilhansson
8,1.47,5,0,0,1,0,2,2,0.37,1,0,0,1,0,0,2021-2022_rubenroosken
5,0.93,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_navajobakboord
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_svensonnenberg
12,2.78,8,4,0,0,0,0,2,0.46,2,0,0,0,0,0,2021-2022_eliassierra
15,3.1,10,0,2,1,1,1,1,0.21,1,0,0,0,0,0,2021-2022_ismailazzaoui
1,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_adrianszoke
4,2.81,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2021-2022_mohamedamissi
4,1.7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,2021-2022_samuelarmenteros
3,1.65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_kasperlunding
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_melihibrahimoglu
3,6.14,2,0,0,1,0,0,2,4.09,1,0,0,1,0,0,2021-2022_mateoles
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_semscheperman
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_robinpolley
43,1.44,32,0,5,3,2,1,5,0.17,4,0,0,1,0,0,2021-2022_driessaddiki
2,0.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_timonwellenreuther
69,2.26,54,4,4,5,2,0,6,0.2,6,0,0,0,0,0,2021-2022_leeroyowusu
45,1.6,32,2,4,3,4,0,4,0.14,2,0,0,1,1,0,2021-2022_derrickkohn
64,2.36,44,1,9,2,6,2,7,0.26,4,0,1,2,0,0,2021-2022_chenunnely
72,2.61,43,13,7,1,5,3,2,0.07,2,0,0,0,0,0,2021-2022_matskohlert
39,1.85,32,0,2,0,3,2,2,0.09,2,0,0,0,0,0,2021-2022_polllonch
9,0.43,7,0,0,0,0,2,0,0,0,0,0,0,0,0,2021-2022_ulrikyttergardjenssen
49,2.31,32,4,4,4,5,0,7,0.33,4,0,2,1,0,0,2021-2022_maxsvensson
13,0.73,9,2,0,2,0,0,1,0.06,0,0,0,1,0,0,2021-2022_freekheerkens
19,1.43,9,0,3,3,4,0,1,0.08,1,0,0,0,0,0,2021-2022_kwasiokyerewriedt
58,4.54,31,19,3,4,1,0,5,0.39,3,1,0,1,0,0,2021-2022_gorkemsaglam
8,0.58,6,0,0,2,0,0,1,0.07,1,0,0,0,0,0,2021-2022_wesseldammers
17,1.43,12,0,2,3,0,0,0,0,0,0,0,0,0,0,2021-2022_jizzhornkamp
26,2.74,22,3,0,0,0,1,1,0.11,1,0,0,0,0,0,2021-2022_danielcrowley
13,1.23,7,0,2,3,1,0,1,0.09,0,0,1,0,0,0,2021-2022_eltonkabangu
8,0.96,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2021-2022_emilbergstrom
7,0.9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_godfriedroemeratoe
3,0.42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_nikolaosmichelis
16,2.68,14,1,0,0,0,1,3,0.5,3,0,0,0,0,0,2021-2022_ringomeerveld
3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_thijsoosting
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_jornbrondeel
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_vincentschippers
2,1.84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_wesleyspieringhs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_robbinruiter
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_miquelnelom
8,2.24,7,0,1,0,0,0,2,0.56,2,0,0,0,0,0,2021-2022_anargyroskampetsis
4,4.56,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2021-2022_johnyeboah
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_connorvandenberg
1,1.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_kilianludewig
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_abdenasserelkhayati
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_rickzuijderwijk
2,36,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2021-2022_jeltepal
6,0.18,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_kostaslamprou
36,1.23,33,0,0,2,0,1,1,0.03,1,0,0,0,0,0,2021-2022_bramvanpolen
44,1.52,38,0,3,2,1,0,3,0.1,2,0,1,0,0,0,2021-2022_yutanakayama
70,2.71,45,9,6,5,5,0,3,0.12,2,0,1,0,0,0,2021-2022_meesdewit
49,2.16,37,0,2,3,7,0,6,0.26,4,0,1,0,1,0,2021-2022_daishawnredan
67,2.93,51,5,5,2,2,2,4,0.17,4,0,0,0,0,0,2021-2022_thomasvandenbelt
72,3.95,52,13,2,3,2,0,2,0.11,2,0,0,0,0,0,2021-2022_kennethpaal
22,1.37,16,3,0,0,2,1,1,0.06,1,0,0,0,0,0,2021-2022_ricostrieder
60,3.95,41,12,2,4,0,1,3,0.2,2,1,0,0,0,0,2021-2022_pelleclement
36,2.52,25,2,0,5,4,0,5,0.35,3,0,0,2,0,0,2021-2022_mustafasaymak
35,2.03,24,0,8,1,2,0,1,0.06,1,0,0,0,0,0,2021-2022_gervanekastaneer
10,0.72,10,0,0,0,0,0,2,0.14,2,0,0,0,0,0,2021-2022_siemenvoet
23,1.8,16,1,1,0,4,1,1,0.08,0,0,0,0,1,0,2021-2022_deanhuiberts
36,2.56,29,2,1,2,1,1,2,0.14,1,0,0,1,0,0,2021-2022_elianoreijnders
7,0.55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_samkersten
15,1.31,15,0,0,0,0,0,2,0.18,2,0,0,0,0,0,2021-2022_djavananderson
28,2.11,18,0,1,2,7,0,0,0,0,0,0,0,0,0,2021-2022_slobodantedic
25,2.57,19,0,2,3,1,0,5,0.51,3,0,1,0,1,0,2021-2022_oussamadarfalou
38,4.72,17,14,1,3,2,1,2,0.25,1,1,0,0,0,0,2021-2022_lukaadzic
15,1.98,11,2,1,0,1,0,3,0.4,3,0,0,0,0,0,2021-2022_markpabai
3,0.55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maikelvanderwerff
11,2.2,8,0,1,0,1,1,0,0,0,0,0,0,0,0,2021-2022_chardilandu
2,0.49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_ravvandenberg
3,0.97,0,1,0,2,0,0,1,0.32,0,0,0,1,0,0,2021-2022_saivanwermeskerken
1,0.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_elikiambinga
2,2.4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_thomasbeelen
3,1.53,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2021-2022_ryankoolwijk
1,0.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_maxdewaal
4,3.87,3,0,0,1,0,0,1,0.97,1,0,0,0,0,0,2021-2022_samirlagsir
2,2.57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_leandrofernandes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_tristanvangilst
1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_gabicaschili
4,0.12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_diogocosta
150,5.07,106,18,5,8,7,6,23,0.78,18,1,0,2,1,1,2021-2022_otavio
27,0.87,25,0,1,1,0,0,0,0,0,0,0,0,0,0,2021-2022_chancelmbemba
111,4.12,73,0,5,16,16,1,26,0.96,15,0,3,4,4,0,2021-2022_mehditaremi
122,4.89,81,26,4,9,1,1,13,0.52,7,3,1,2,0,0,2021-2022_vitinha
50,2.22,30,0,1,10,8,1,6,0.27,4,0,0,2,0,0,2021-2022_evanilson
56,2.44,39,3,7,1,5,1,5,0.22,4,0,1,0,0,0,2021-2022_joaomariolopes
51,2.31,33,8,2,6,0,2,6,0.27,3,1,0,1,0,1,2021-2022_mateusuribe
18,0.9,14,0,0,3,1,0,2,0.1,2,0,0,0,0,0,2021-2022_pepe
44,2.32,32,8,3,1,0,0,1,0.05,1,0,0,0,0,0,2021-2022_zaidusanusi
92,5.54,68,0,15,7,1,1,13,0.78,8,0,4,1,0,0,2021-2022_luisdiaz
59,3.93,44,2,5,5,3,0,8,0.53,5,0,0,2,1,0,2021-2022_pepe
72,4.88,50,12,1,4,3,2,17,1.15,14,2,0,1,0,0,2021-2022_fabiovieira
8,0.67,6,0,0,2,0,0,0,0,0,0,0,0,0,0,2021-2022_fabiocardoso
29,2.73,24,3,0,0,1,1,1,0.09,1,0,0,0,0,0,2021-2022_wendell
23,2.32,19,0,0,2,2,0,2,0.2,1,0,0,0,1,0,2021-2022_markogrujic
19,2.55,11,6,0,1,1,0,1,0.13,1,0,0,0,0,0,2021-2022_brunoxavieralmeidacosta
8,1.09,7,0,0,0,1,0,3,0.41,2,0,0,0,1,0,2021-2022_ivanmarcano
10,1.89,8,0,1,1,0,0,2,0.38,1,0,1,0,0,0,2021-2022_tonimartinez
25,5.63,6,14,1,2,2,0,1,0.23,1,0,0,0,0,0,2021-2022_sergiooliveira
14,3.29,13,0,0,0,0,1,1,0.23,1,0,0,0,0,0,2021-2022_jesuscorona
12,4.09,10,1,0,1,0,0,2,0.68,1,1,0,0,0,0,2021-2022_wilsonmanafa
30,5.5,18,1,5,5,1,0,5,0.92,2,0,1,2,0,0,2021-2022_franciscoconceicao
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_claudioramos
3,3.1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_stepheneustaquio
21,6.04,11,1,2,4,2,1,3,0.86,1,0,1,1,0,0,2021-2022_galeno
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_goncaloborges
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_joaomiguel
,,,,,,,,,,,,,,,,2021-2022_dannyloader
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_rubensemedo
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_fernando
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_agustinmarchesin
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_franciscomeixedo
4,0.12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-2022_antonioadan
70,2.47,58,0,8,2,2,0,9,0.32,7,0,2,0,0,0,2021-2022_matheusnunes
30,1.03,24,0,1,5,0,0,4,0.14,4,0,0,0,0,0,2021-2022_sebastiancoates
48,1.75,45,0,0,3,0,0,6,0.22,4,0,0,2,0,0,2021-2022_goncaloinacio
64,2.43,47,1,0,9,5,2,11,0.42,5,0,0,3,3,0,2021-2022_paulinho
108,4.69,70,28,1,9,0,0,14,0.61,9,2,0,3,0,0,2021-2022_pablosarabia
88,3.93,62,10,3,10,1,2,16,0.71,12,0,0,3,1,0,2021-2022_pedrogoncalves
92,3.93,69,9,2,8,3,1,13,0.56,11,0,0,0,1,1,2021-2022_nunosantos
42,1.83,39,1,1,1,0,0,6,0.26,6,0,0,0,0,0,2021-2022_matheusreis
35,1.68,22,1,1,5,2,4,5,0.24,4,0,0,1,0,0,2021-2022_joaopalhinha
91,4.99,63,14,3,4,6,1,9,0.49,7,1,1,0,0,0,2021-2022_pedroporro
20,1.29,16,1,0,3,0,0,2,0.13,1,0,0,1,0,0,2021-2022_luisneto
