Touches,TouchesDef Pen,TouchesDef 3rd,TouchesMid 3rd,TouchesAtt 3rd,TouchesAtt Pen,TouchesLive,DribblesAtt,DribbleSucc,DribbleSucc%,DribbleTkld,Carries,TotDist,ProgressivegDist,ProgressiveCarries,ProgressiveFinalThird,CarriesPenArea,Miscontrolled,Dispossed,Recievd ,ProgressiveReceive,Key
139,6,12,59,68,26,139,8,4,50,4,79,286,108,4,1,3,14,5,102,20,2022-2023_mattiadestro
170,9,27,78,73,18,170,19,8,42.1,10,96,686,282,8,3,1,17,11,118,25,2022-2023_robertopiccoli
525,33,166,243,122,12,525,20,8,40,10,242,1509,814,21,14,4,6,7,292,31,2022-2023_liberatocacace
321,3,34,154,136,17,321,38,23,60.5,12,202,1350,691,22,8,9,16,19,245,33,2022-2023_markopjaca
60,1,9,28,23,3,60,1,1,100,0,33,258,42,1,1,1,2,0,43,5,2022-2023_emanuelvignato
6,0,1,4,2,0,6,1,0,0,1,3,56,43,1,1,0,0,0,3,1,2022-2023_emmanuelekong
8,0,4,4,0,0,8,0,0,,0,4,29,5,0,0,0,0,0,4,0,2022-2023_lorenzotonelli
3,3,3,0,0,0,3,0,0,,0,2,26,17,0,0,0,0,0,1,0,2022-2023_samirujkani
1,0,0,1,0,0,1,0,0,,0,1,10,0,0,0,0,0,0,0,0,2022-2023_ducciodeglinnocenti
1,0,0,1,0,0,1,1,0,0,1,1,13,13,0,0,0,0,0,1,0,2022-2023_herculanonabian
1540,86,399,933,245,17,1540,93,48,51.6,39,917,5811,2571,52,39,7,61,33,962,59,2022-2023_lassanacoulibaly
1802,48,332,783,708,46,1802,34,8,23.5,14,1093,5695,2245,71,50,10,25,13,1298,171,2022-2023_antoniocandreva
885,31,113,427,364,75,884,88,35,39.8,39,610,4033,1545,48,47,13,71,61,673,140,2022-2023_boulayedia
1091,32,202,609,294,19,1091,39,17,43.6,19,591,3063,1302,30,35,3,37,24,682,59,2022-2023_tonnyvilhena
1352,50,398,609,368,22,1352,50,17,34,28,706,4295,2396,63,46,8,27,10,744,107,2022-2023_domagojbradaric
1374,200,757,572,58,16,1374,5,2,40,3,727,3691,1769,14,10,0,14,4,843,5,2022-2023_flaviusdaniliuc
848,45,83,433,341,84,847,24,10,41.7,10,440,2049,620,27,17,11,78,35,615,121,2022-2023_krzysztofpiatek
1196,59,348,469,398,36,1196,103,58,56.3,36,654,4495,2330,70,55,15,54,34,680,102,2022-2023_pasqualemazzocchi
1235,169,719,472,51,19,1235,8,5,62.5,3,641,2541,1280,13,12,0,12,2,771,4,2022-2023_lorenzopirola
955,136,536,402,22,9,955,3,2,66.7,1,444,2200,848,5,1,0,2,1,481,2,2022-2023_norbertgyomber
824,692,819,5,0,0,824,0,0,,0,396,2117,1426,0,0,0,1,0,326,0,2022-2023_guillermoochoa
1196,106,562,590,48,10,1196,11,6,54.5,3,638,2651,1487,10,6,0,7,2,759,5,2022-2023_dylanbronn
692,605,692,0,0,0,692,0,0,,0,346,1709,1260,0,0,0,1,0,273,0,2022-2023_luigisepe
770,20,157,365,258,25,770,34,13,38.2,14,458,2257,1111,27,19,3,16,19,508,59,2022-2023_grigoriskastanos
487,0,33,269,191,31,487,23,12,52.2,9,304,1138,435,11,10,3,42,12,378,67,2022-2023_federicobonazzoli
679,84,318,309,58,17,679,8,4,50,4,347,1507,877,13,11,1,11,5,358,4,2022-2023_federicofazio
580,18,138,351,93,8,580,4,1,25,2,300,1117,427,7,3,1,18,4,365,13,2022-2023_giuliomaggiore
300,7,38,146,118,23,300,7,2,28.6,4,166,647,259,11,5,3,19,12,230,61,2022-2023_erikbotheim
610,36,172,335,110,6,610,18,8,44.4,7,320,1702,868,12,12,0,10,9,355,16,2022-2023_emilbohinen
411,58,233,172,9,0,411,0,0,,0,210,794,386,1,1,1,5,3,227,1,2022-2023_matteolovato
504,21,114,221,172,13,504,29,10,34.5,17,258,1443,803,23,22,6,13,9,301,38,2022-2023_juniorsambia
323,30,130,182,14,2,323,1,0,0,1,175,815,439,2,1,0,6,0,203,2,2022-2023_ivanradovanovic
313,15,83,184,47,4,313,8,4,50,2,139,697,228,4,3,0,11,6,167,2,2022-2023_hansnicolussicaviglia
226,27,128,94,5,3,226,0,0,,0,127,606,200,1,1,0,2,0,130,0,2022-2023_williamtroost-ekong
160,5,36,95,32,6,160,4,2,50,2,64,255,71,2,2,1,13,1,89,9,2022-2023_domencrnigoj
25,20,25,0,0,0,25,0,0,,0,16,86,66,0,0,0,0,0,13,0,2022-2023_vincenzofiorillo
109,4,24,46,41,4,109,2,0,0,1,59,211,82,1,0,0,7,3,66,21,2022-2023_diegovalencia
28,0,3,16,10,0,28,3,0,0,3,15,121,67,1,1,0,0,1,24,4,2022-2023_franckribery
4,0,0,2,2,0,4,0,0,,0,1,2,0,0,0,0,1,0,2,2,2022-2023_juliankristoffersen
8,0,0,5,3,0,8,0,0,,0,7,17,6,0,0,0,0,0,6,2,2022-2023_antonioiervolino
1272,1056,1267,5,0,0,1272,0,0,,0,660,4252,2301,0,0,0,1,0,432,0,2022-2023_wladimirofalcone
1823,238,968,771,96,36,1823,5,3,60,1,849,4481,2352,12,4,0,10,2,918,12,2022-2023_federicobaschirotto
1811,106,616,778,436,16,1811,35,14,40,17,757,4118,2380,47,34,4,48,12,787,107,2022-2023_valentingendrey
1665,101,472,982,225,6,1665,26,17,65.4,3,750,3378,1324,9,16,0,29,19,791,16,2022-2023_mortenhjulmand
,,,,,,,,,,,,,,,,,,,,,2022-2023_gabrielstrefezza
1509,91,472,646,415,14,1509,29,15,51.7,10,683,4301,2501,71,44,5,22,7,706,65,2022-2023_antoninogallo
1299,86,352,697,257,33,1299,11,5,45.5,6,536,2330,1095,13,17,1,34,15,665,32,2022-2023_alexisblin
1080,44,226,570,299,37,1080,49,18,36.7,25,536,2563,1053,18,19,6,50,25,626,67,2022-2023_joangonzalez
1107,123,538,543,37,10,1107,13,6,46.2,5,529,2483,1341,12,9,0,7,5,530,2,2022-2023_samuelumtiti
745,14,88,288,383,82,745,49,17,34.7,27,447,2745,1387,50,27,18,56,28,500,177,2022-2023_federicodifrancesco
642,28,69,270,311,71,641,36,22,61.1,12,304,1456,590,21,15,8,64,25,417,111,2022-2023_assanceesay
720,13,75,266,403,74,720,112,48,42.9,48,505,4583,2236,86,55,38,67,36,509,160,2022-2023_lameckbanda
588,6,24,266,304,74,586,37,11,29.7,22,307,1330,408,14,12,6,79,38,418,119,2022-2023_lorenzocolombo
776,23,125,341,320,32,776,22,10,45.5,10,423,2369,869,24,22,5,21,11,448,54,2022-2023_remioudin
649,41,217,253,185,11,649,19,7,36.8,9,320,2060,1151,28,16,3,12,11,334,48,2022-2023_giuseppepezzella
435,48,232,201,11,4,435,2,2,100,0,223,1491,754,3,1,0,5,0,210,1,2022-2023_marinpongracic
351,17,68,190,97,8,351,6,3,50,1,131,665,336,10,2,2,13,3,176,17,2022-2023_kristofferaskildsen
296,11,72,138,87,15,296,8,2,25,5,143,561,266,9,7,3,9,10,167,19,2022-2023_youssefmaleh
267,26,136,127,7,2,267,4,2,50,1,106,510,264,1,1,0,1,0,123,0,2022-2023_alessandrotuia
168,5,29,84,55,3,168,1,1,100,0,83,378,119,4,1,0,3,5,99,8,2022-2023_kristijanbistrovic
96,8,25,42,31,3,96,1,0,0,1,41,181,88,2,2,1,4,2,50,5,2022-2023_orirjohannhelgason
100,20,56,43,2,2,100,0,0,,0,44,159,69,0,0,0,0,0,47,0,2022-2023_simoneromagnoli
8,2,5,3,0,0,8,0,0,,0,3,12,1,0,0,0,2,0,2,0,2022-2023_yldrmmertcetin
49,1,1,26,23,3,49,1,1,100,0,22,110,38,1,1,0,5,3,34,10,2022-2023_joelvoelkerlingpersson
34,2,10,11,13,1,34,0,0,,0,17,157,81,6,1,0,1,1,20,4,2022-2023_marcinlistkowski
32,0,4,18,11,0,32,1,0,0,0,21,97,54,2,2,0,1,2,22,7,2022-2023_pablorodriguez
22,4,9,10,3,1,22,0,0,,0,7,30,16,0,0,0,0,0,7,1,2022-2023_pietroceccaroni
2,0,0,2,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,2022-2023_kastriotdermaku
8,1,4,3,1,0,8,0,0,,0,2,5,4,0,0,0,0,0,3,0,2022-2023_tommasocassandro
1639,98,422,832,409,21,1639,64,28,43.8,32,810,3731,1777,37,30,5,54,27,956,58,2022-2023_mehdibourabia
1103,39,196,444,472,92,1103,39,7,17.9,29,627,3276,1210,35,33,15,72,42,746,154,2022-2023_emmanuelgyasi
1926,243,989,814,136,14,1926,14,10,71.4,2,1138,5327,2878,20,19,0,18,10,1242,15,2022-2023_dimitrisnikolaou
1265,1027,1258,7,0,0,1265,0,0,,0,757,4042,2471,0,0,0,0,0,646,0,2022-2023_bartomiejdragowski
1889,229,930,841,140,19,1889,12,9,75,1,1007,5907,3014,28,21,0,18,7,1090,10,2022-2023_ethanampadu
966,32,64,351,562,143,963,80,30,37.5,39,620,3345,995,50,26,28,123,69,769,215,2022-2023_mbalanzola
1395,110,506,512,383,47,1395,30,16,53.3,11,623,3822,2090,53,31,3,25,18,720,72,2022-2023_kelvinamian
1483,90,469,605,424,32,1483,61,19,31.1,36,736,5119,3001,82,50,8,38,10,821,94,2022-2023_arkadiuszreca
1084,11,168,500,457,54,1084,109,50,45.9,50,662,4963,2740,81,71,19,59,55,699,100,2022-2023_kevinagudelo
999,49,256,551,208,34,999,19,12,63.2,5,496,2381,929,15,24,2,32,17,566,35,2022-2023_albinekdal
953,177,594,307,58,15,953,7,5,71.4,2,464,2749,1395,13,3,1,8,5,498,6,2022-2023_jakubkiwior
804,42,179,318,318,40,804,44,18,40.9,21,338,2509,1128,41,24,10,47,22,430,82,2022-2023_emilholm
749,31,183,306,273,24,749,20,7,35,10,341,1724,853,20,16,2,20,14,401,65,2022-2023_simonebastoni
791,145,450,304,46,17,791,5,2,40,2,380,1885,830,5,4,0,9,4,361,4,2022-2023_mattiacaldara
635,99,389,215,33,7,635,5,2,40,3,322,1643,771,2,1,0,6,4,373,1,2022-2023_przemysawwisniewski
538,11,63,219,261,30,537,17,6,35.3,7,301,1569,592,18,9,8,17,12,345,57,2022-2023_danieleverde
737,21,175,409,156,7,737,14,6,42.9,4,354,1296,584,4,3,1,10,4,466,11,2022-2023_salvatoreesposito
316,4,31,140,151,34,316,25,8,32,13,170,899,337,7,4,3,37,17,222,53,2022-2023_eldorshomurodov
309,10,56,150,105,19,309,5,4,80,1,158,684,254,4,3,2,9,2,191,28,2022-2023_viktorkovalenko
289,7,40,121,132,15,289,46,23,50,18,158,978,417,13,8,4,24,8,183,34,2022-2023_danielmaldini
251,19,101,122,29,3,251,3,0,0,3,112,510,270,2,2,0,3,0,133,3,2022-2023_petkohristov
141,123,140,1,0,0,141,1,1,100,0,84,534,277,0,0,0,0,0,59,0,2022-2023_jeroenzoet
169,16,45,80,46,4,169,11,8,72.7,2,85,595,268,9,4,2,14,3,87,10,2022-2023_szymonzurkowski
60,3,11,31,19,0,60,3,1,33.3,1,21,209,80,3,2,0,2,2,25,4,2022-2023_mikaelellertsson
60,0,2,29,29,12,60,3,0,0,3,32,135,54,2,3,0,3,4,45,14,2022-2023_davidstrelec
57,2,14,28,16,2,57,3,0,0,2,32,119,68,2,0,0,1,0,34,3,2022-2023_jacoposala
83,2,16,32,42,5,83,7,3,42.9,4,47,311,157,5,4,1,5,6,54,17,2022-2023_tiocipot
113,12,50,50,13,0,113,0,0,,0,55,211,88,0,0,0,2,1,71,2,2022-2023_salvadorferrer
38,29,36,2,0,0,38,0,0,,0,18,77,44,0,0,0,0,0,13,0,2022-2023_petarzovko
18,17,18,0,0,0,18,0,0,,0,7,23,13,0,0,0,0,0,6,0,2022-2023_federicomarchetti
51,3,11,20,20,0,51,0,0,,0,18,55,20,0,1,0,0,0,24,2,2022-2023_joaomoutinho
16,0,2,5,9,2,16,1,0,0,1,8,54,11,1,0,0,1,1,11,4,2022-2023_raimondskrollis
17,0,1,6,11,0,17,5,3,60,2,10,66,15,1,1,0,1,1,11,3,2022-2023_leandrosanca
8,0,2,5,1,0,8,0,0,,0,5,27,5,0,0,0,1,1,6,0,2022-2023_juliusbeck
1309,1050,1297,14,0,0,1309,0,0,,0,622,4073,2169,0,1,0,6,0,461,0,2022-2023_lorenzomontipo
1428,97,380,829,244,21,1428,53,26,49.1,22,713,3953,1618,32,34,4,39,34,739,58,2022-2023_adrientameze
1349,168,794,526,47,13,1349,31,16,51.6,11,606,2735,1294,17,10,0,26,10,576,2,2022-2023_isakhien
1052,26,197,411,461,67,1052,54,19,35.2,30,542,3366,1943,72,37,21,38,14,620,167,2022-2023_darkolazovic
953,51,238,411,317,35,953,46,11,23.9,27,408,1989,972,28,14,4,38,18,422,76,2022-2023_fabiodepaoli
1019,91,484,450,96,17,1019,8,1,12.5,4,463,2270,1282,20,13,1,8,4,498,17,2022-2023_pawedawidowicz
683,102,341,323,27,7,683,5,3,60,2,316,1386,605,5,5,1,6,3,307,5,2022-2023_giangiacomomagnani
770,55,226,335,213,27,770,16,7,43.8,9,322,1217,549,11,9,2,12,4,341,33,2022-2023_davidefaraoni
780,86,308,386,96,15,780,3,2,66.7,1,368,1928,1123,25,14,2,13,8,409,20,2022-2023_federicoceccherini
482,15,62,182,249,67,482,38,13,34.2,18,267,1736,747,36,23,14,53,34,317,105,2022-2023_kevinlasagna
705,27,191,276,256,27,705,54,23,42.6,22,336,2325,1064,41,24,5,33,16,360,61,2022-2023_joshdoig
644,32,62,314,270,60,644,6,2,33.3,3,262,869,211,2,5,3,26,15,551,72,2022-2023_milanuric
723,31,168,403,168,7,723,8,4,50,2,309,1883,880,17,13,1,7,7,328,22,2022-2023_miguelveloso
374,15,25,160,192,48,374,14,3,21.4,11,193,618,181,3,7,1,52,25,303,58,2022-2023_thomashenry
567,6,50,281,250,25,566,63,35,55.6,19,327,2251,1029,34,23,3,35,32,357,57,2022-2023_simoneverdi
693,66,337,302,61,9,693,4,2,50,2,312,1618,787,9,9,0,8,2,320,8,2022-2023_diegocoppola
573,20,86,363,131,11,573,34,20,58.8,8,311,1850,701,15,14,0,14,17,302,22,2022-2023_ondrejduda
557,82,283,252,29,10,557,4,3,75,1,221,1219,733,7,6,0,3,1,230,3,2022-2023_koraygunter
489,26,98,249,149,11,489,17,8,47.1,7,219,1427,609,18,13,4,17,5,238,20,2022-2023_ivanilic
300,5,28,135,143,20,300,35,12,34.3,20,181,993,473,18,11,9,23,12,202,40,2022-2023_cyrilngonge
356,7,31,127,207,43,356,30,8,26.7,14,233,1764,764,33,20,14,28,15,237,64,2022-2023_yayahkallon
263,10,21,129,116,26,263,17,11,64.7,5,144,637,181,6,4,4,22,9,198,33,2022-2023_adolfogaich
439,21,110,224,113,9,439,12,6,50,3,217,1267,618,16,13,0,17,4,242,24,2022-2023_filippoterracciano
281,26,89,151,49,8,281,13,5,38.5,8,131,679,202,4,7,0,10,9,118,5,2022-2023_ibrahimsulemana
257,15,82,137,40,13,257,1,1,100,0,99,401,156,2,3,0,6,1,116,8,2022-2023_oliverabildgaard
258,12,66,142,54,3,258,14,8,57.1,6,131,680,345,6,4,1,4,3,141,10,2022-2023_martinhongla
279,29,134,136,16,1,279,4,3,75,0,139,642,358,4,5,0,4,3,141,8,2022-2023_juancabal
121,4,17,59,47,6,121,12,4,33.3,8,63,414,171,7,6,2,8,3,77,12,2022-2023_ajdinhrustic
129,1,16,63,54,16,129,24,15,62.5,8,89,694,294,10,9,5,13,15,91,29,2022-2023_jaydenbraaf
55,3,8,16,31,11,55,3,1,33.3,2,36,197,70,2,3,1,7,4,41,8,2022-2023_robertopiccoli
76,8,31,38,7,1,76,1,1,100,0,35,249,125,2,0,0,0,1,33,0,2022-2023_panagiotisretsos
38,35,38,0,0,0,38,0,0,,0,20,136,87,0,0,0,0,0,9,0,2022-2023_simoneperilli
20,9,17,4,0,0,20,0,0,,0,7,22,8,0,0,0,0,0,4,0,2022-2023_brunoamione
16,0,0,10,6,0,16,2,1,50,1,12,68,25,0,0,0,1,1,11,1,2022-2023_antoninbarak
10,0,2,6,3,2,10,1,0,0,1,6,24,4,1,0,1,0,0,5,1,2022-2023_deyovaisiozeefuik
8,0,3,0,5,0,8,0,0,,0,5,10,4,0,0,0,0,0,5,2,2022-2023_alessandrocortinovis
1610,64,418,642,584,56,1610,71,18,25.4,40,805,5645,3186,111,58,20,64,26,838,158,2022-2023_emanuelevaleri
1261,50,270,715,288,44,1261,18,4,22.2,10,584,2332,1067,18,21,1,34,18,691,61,2022-2023_charlespickel
1282,72,363,759,176,13,1282,60,28,46.7,18,719,3526,1612,26,20,4,30,30,811,22,2022-2023_soualihomeite
1036,906,1036,0,0,0,1036,0,0,,0,568,2965,1600,0,0,0,0,0,407,0,2022-2023_marcocarnesecchi
1220,67,352,498,387,24,1220,57,24,42.1,22,592,3716,2045,60,45,5,28,21,610,95,2022-2023_leonardosernicola
788,20,65,325,412,91,787,83,39,47,35,471,3128,1554,56,45,17,63,35,581,144,2022-2023_davidokereke
1169,188,692,447,37,13,1169,3,2,66.7,1,552,2612,1377,6,2,0,6,3,586,4,2022-2023_matteobianchetti
1019,133,561,414,54,9,1019,9,6,66.7,3,544,2851,1642,17,14,0,11,5,589,5,2022-2023_lukalochoshvili
1060,161,587,401,82,23,1060,14,11,78.6,3,505,2403,1311,18,11,1,14,6,543,12,2022-2023_johanvasquez
466,8,18,162,289,115,465,36,13,36.1,22,268,1302,530,21,10,24,61,21,340,110,2022-2023_cyrieldessers
997,105,506,452,51,5,997,10,3,30,5,500,3147,1569,19,11,0,6,5,521,7,2022-2023_emanuelaiwum
941,33,209,560,184,9,941,12,8,66.7,3,449,1871,970,14,11,0,15,3,551,10,2022-2023_michelecastagnetti
404,11,35,197,176,49,404,19,12,63.2,2,209,1004,415,15,10,5,37,10,299,63,2022-2023_franktsadjout
554,120,358,194,6,2,554,4,3,75,0,250,1290,664,2,2,0,2,4,280,1,2022-2023_vladchiriches
604,54,301,268,41,1,604,8,4,50,4,286,1217,493,2,3,0,8,1,274,5,2022-2023_alexferrari
461,20,109,221,136,17,461,9,8,88.9,0,225,1193,439,10,14,0,12,10,224,30,2022-2023_marcobenassi
307,14,25,119,163,51,303,4,0,0,4,152,434,149,5,11,1,24,10,217,36,2022-2023_danielciofani
389,18,93,211,89,6,389,10,2,20,7,192,721,338,5,6,0,12,5,229,17,2022-2023_pablogaldamesmillan
366,305,366,0,0,0,366,0,0,,0,205,1089,772,0,0,0,0,0,170,0,2022-2023_ionutradu
416,8,54,156,211,33,416,14,5,35.7,8,208,1356,595,22,20,8,20,12,242,70,2022-2023_lucazanimacchia
359,16,106,135,122,9,359,11,2,18.2,9,153,736,381,5,7,1,6,4,178,35,2022-2023_paologhiglione
652,11,62,282,319,49,651,47,20,42.6,23,395,2208,974,35,29,9,36,28,421,89,2022-2023_cristianbuonaiuto
318,7,40,129,156,28,318,25,7,28,12,202,1160,463,22,13,3,34,21,217,54,2022-2023_felixafena-gyan
553,26,177,280,100,4,553,9,4,44.4,4,254,976,442,1,3,0,8,4,314,6,2022-2023_santiagoascacibar
352,16,103,199,56,7,352,5,1,20,3,174,660,341,3,4,0,7,7,226,8,2022-2023_gonzaloescalante
421,15,107,154,171,13,421,25,10,40,11,193,1189,770,19,18,2,10,6,207,45,2022-2023_giacomoquagliata
148,13,71,73,7,0,148,1,0,0,1,94,571,361,1,2,0,0,0,90,0,2022-2023_jackhendry
89,74,88,1,0,0,89,0,0,,0,32,133,75,0,0,0,0,0,49,0,2022-2023_mouhamadousarr
62,3,10,37,16,2,62,2,1,50,0,34,197,124,5,3,0,1,0,34,8,2022-2023_jaimebaez
9,0,0,4,5,2,9,1,1,100,0,6,31,6,1,0,0,0,0,6,2,2022-2023_samueldicarmine
19,0,1,7,12,2,19,2,1,50,1,13,71,38,2,1,0,3,1,14,1,2022-2023_tommasomilanese
3,0,0,0,3,1,3,0,0,,0,2,27,11,0,0,0,0,1,3,2,2022-2023_albertobasso
11,0,1,9,1,0,11,0,0,,0,7,19,7,0,0,0,1,0,8,0,2022-2023_christianacella
1981,88,615,856,544,21,1981,64,36,56.3,23,1042,5837,3177,84,43,5,21,17,1167,153,2022-2023_tommasoaugello
1497,47,331,928,259,20,1497,47,27,57.4,17,874,3925,1687,27,28,6,26,29,988,35,2022-2023_tomasrincon
1296,51,263,592,464,78,1296,69,29,42,31,742,3782,1647,56,31,13,80,48,874,165,2022-2023_mehdileris
885,30,112,389,393,83,885,25,6,24,16,535,2482,1022,32,24,10,52,30,683,111,2022-2023_manologabbiadini
992,15,145,488,380,34,992,70,31,44.3,30,591,3342,1599,39,42,3,59,47,689,83,2022-2023_filipuricic
982,811,968,17,0,0,982,0,0,,0,548,2997,1827,0,0,0,1,0,414,0,2022-2023_emilaudero
1263,139,715,479,83,24,1263,10,2,20,6,663,2805,1165,11,16,0,20,1,691,9,2022-2023_brunoamione
1117,49,274,686,171,4,1117,27,17,63,5,675,3357,1576,19,20,0,25,15,734,17,2022-2023_harrywinks
878,160,575,290,15,12,878,1,0,0,1,471,2123,936,4,0,0,4,2,486,3,2022-2023_bramnuytinck
862,74,326,339,213,22,862,45,27,60,12,455,2781,1661,50,23,10,15,9,522,60,2022-2023_alessandrozanoli
860,107,451,390,20,9,860,2,2,100,0,511,2142,1020,3,1,0,4,2,517,2,2022-2023_omarcolley
759,48,255,317,198,13,759,15,4,26.7,11,329,1643,860,20,16,1,12,5,354,40,2022-2023_bartoszbereszynski
409,15,38,214,163,44,409,29,16,55.2,12,260,1113,515,17,11,6,53,18,335,65,2022-2023_samlammers
309,4,11,126,172,49,309,9,3,33.3,5,181,696,192,6,4,7,21,14,243,76,2022-2023_francescocaputo
618,15,64,304,257,31,616,39,14,35.9,17,363,1503,536,7,20,5,34,28,423,54,2022-2023_abdelhamidsabiri
671,81,323,325,28,4,671,4,2,50,1,336,1509,903,8,4,0,7,1,385,3,2022-2023_jeisonmurillo
560,51,276,265,25,5,560,6,3,50,3,304,1591,849,7,1,0,10,3,308,3,2022-2023_alexferrari
363,322,360,3,0,0,363,0,0,,0,174,1002,545,0,0,0,0,0,123,0,2022-2023_nicolaravaglia
290,10,48,138,109,11,290,12,8,66.7,3,182,950,386,11,14,3,15,16,179,31,2022-2023_mickaelcuisance
522,34,138,337,50,3,522,3,2,66.7,1,288,1281,455,6,3,1,7,6,315,5,2022-2023_ronaldovieira
509,67,233,256,23,7,509,1,1,100,0,247,1070,598,4,6,0,3,0,285,2,2022-2023_koraygunter
453,19,102,288,65,1,453,6,3,50,2,247,1216,604,9,6,0,10,4,274,2,2022-2023_gonzalovillar
340,10,34,142,166,46,340,9,4,44.4,3,210,755,206,5,4,3,23,5,257,72,2022-2023_fabioquagliarella
493,8,64,285,153,16,493,20,10,50,9,284,1351,575,16,13,6,22,20,330,27,2022-2023_valerioverre
418,48,178,185,58,2,418,1,0,0,1,210,792,381,7,6,0,7,1,233,13,2022-2023_nicolamurru
156,142,156,0,0,0,156,0,0,,0,82,433,271,0,0,0,0,0,59,0,2022-2023_martinturk
79,2,4,31,44,18,79,4,0,0,4,42,141,44,1,1,1,9,4,61,10,2022-2023_danielemontevago
118,29,80,35,3,2,118,0,0,,0,55,182,55,0,1,0,3,0,60,0,2022-2023_mariosoikonomou
128,6,20,90,19,2,128,1,0,0,1,59,248,106,3,3,1,3,1,72,6,2022-2023_gerardyepes
191,12,53,112,27,1,191,3,2,66.7,1,121,793,338,7,4,0,5,0,133,8,2022-2023_flaviopaoletti
92,3,5,47,41,6,92,5,3,60,1,49,313,74,1,4,0,5,3,60,15,2022-2023_jese
81,2,11,23,47,5,81,3,1,33.3,2,34,150,34,2,1,0,7,1,51,17,2022-2023_ignaciopussetto
117,6,28,56,34,3,117,7,3,42.9,2,73,347,184,2,3,0,2,1,70,6,2022-2023_fabiodepaoli
90,6,16,53,21,1,90,3,1,33.3,2,50,216,74,1,1,0,5,0,58,8,2022-2023_emirhanilkhan
51,0,6,27,18,5,51,2,2,100,0,22,106,53,1,0,1,0,1,34,10,2022-2023_lorenzomalagrida
14,0,0,9,5,2,14,0,0,,0,14,52,7,0,0,0,2,2,14,4,2022-2023_manueldeluca
11,0,0,8,3,0,11,0,0,,0,4,10,5,0,0,0,0,1,6,2,2022-2023_andreaconti
0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,2022-2023_mihailoivanovic
2,0,0,1,1,1,2,1,1,100,0,1,7,4,0,0,0,0,0,2,1,2022-2023_samuelntanda
3,0,0,3,0,0,3,0,0,,0,1,1,0,0,0,0,0,0,3,0,2022-2023_telascosegovia
2615,228,1015,1368,255,66,2615,19,13,68.4,5,1697,9450,6326,63,40,3,29,8,1818,44,2022-2023_davidhancko
2839,42,356,1598,918,53,2837,60,30,50,22,1822,9357,4726,91,77,10,58,44,2057,104,2022-2023_orkunkokcu
2257,106,568,1380,321,33,2257,33,17,51.5,10,1516,8342,4900,64,40,5,22,15,1669,48,2022-2023_lutsharelgeertruida
867,738,860,7,0,0,867,0,0,,0,580,3039,1783,0,0,0,0,0,453,0,2022-2023_justinbijlow
1407,76,331,627,464,66,1407,60,32,53.3,22,811,6081,3366,114,58,21,27,18,839,141,2022-2023_marcuspedersen
1118,13,93,430,600,92,1118,49,14,28.6,31,613,2897,1414,39,32,9,47,27,704,142,2022-2023_sebastianszymanski
1059,25,95,355,627,71,1059,99,48,48.5,36,695,5128,2723,101,54,36,46,19,770,218,2022-2023_javairodilrosun
574,4,20,193,371,172,574,58,14,24.1,39,364,1926,774,31,18,24,75,28,448,129,2022-2023_santiagogimenez
1375,41,312,731,345,37,1375,21,5,23.8,14,759,3196,1742,35,34,4,19,8,818,91,2022-2023_quilindschyhartman
1004,9,116,544,364,50,1004,69,39,56.5,23,619,3301,1766,49,46,17,46,20,701,74,2022-2023_quintentimber
1562,58,286,955,341,42,1562,42,26,61.9,14,891,4034,1796,31,35,6,35,16,978,37,2022-2023_matswieffer
1447,117,527,865,60,17,1447,2,2,100,0,906,4755,3101,24,17,0,6,6,989,6,2022-2023_gernottrauner
1101,10,71,362,679,105,1101,86,39,45.3,33,733,5111,2900,126,69,50,37,25,791,246,2022-2023_oussamaidrissi
674,16,57,216,409,80,674,56,20,35.7,29,452,2922,1615,64,34,30,48,21,489,174,2022-2023_igorpaixao
545,10,45,208,299,106,544,27,12,44.4,14,278,1001,371,8,3,5,37,21,364,83,2022-2023_danilo
895,16,66,344,500,55,895,54,28,51.9,22,552,3174,1778,57,37,10,26,18,625,166,2022-2023_alirezajahanbakhsh
284,219,280,3,1,0,284,0,0,,0,180,921,556,0,0,0,0,0,131,0,2022-2023_timonwellenreuther
659,56,235,396,33,9,659,1,1,100,0,398,2089,1251,9,6,0,4,0,458,1,2022-2023_jacobrasmussen
666,39,183,335,154,18,666,8,3,37.5,4,354,1784,825,14,14,2,10,7,379,47,2022-2023_marcoslopez
296,5,23,68,206,44,296,30,9,30,14,189,1533,921,36,13,24,14,8,201,91,2022-2023_patrikwalemark
192,3,30,118,46,3,192,2,2,100,0,100,600,300,4,7,0,1,0,145,5,2022-2023_fredrikaursnes
143,7,44,82,18,4,143,1,0,0,0,86,406,194,2,0,1,0,4,100,4,2022-2023_nerayshokasanwirjo
62,1,11,24,27,2,62,1,0,0,1,18,130,59,1,1,0,1,0,37,9,2022-2023_fredrikandrebjrkan
90,1,6,44,41,12,90,8,5,62.5,3,56,282,96,2,2,0,2,6,60,13,2022-2023_ezequielbullaude
91,2,17,46,29,4,91,5,2,40,2,62,471,203,5,5,1,5,3,60,6,2022-2023_mohamedtaabouni
61,1,10,32,20,2,61,2,0,0,2,40,180,73,2,1,0,2,0,40,1,2022-2023_jenstoornstra
