Year,Country,Int Matches Played,Int Starts,Int Min,Int 90s,Int Goals,Int Assists,Int Goals + Assists ,Int Non Penalty Goals,Int Penalty Goals,Int Penaltes Attempted,Int Yellow Cards,Int Red Cards,Int Goals Per 90,Int Assists Per 90,Int Goals + Assits Per 90,Int Non Penalty Goals Per 90,Int Non Penalty Goals + Assits Per 90,Key
2024,bulgaria,0,0,,,,,,,,,,,,,,,,2023-2024_plamenandreev
2024,bulgaria,0,0,,,,,,,,,,,,,,,,2023-2024_angellyaskov
2024,bulgaria,0,0,,,,,,,,,,,,,,,,2023-2024_dimitarmitov
2024,bulgaria,0,0,,,,,,,,,,,,,,,,2023-2024_svetoslavvutsov
2017,croatia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_lovrekalini?
2017,croatia,2,2,179,2,1,0,1,1,0,0,1,0,0.5,0,0.5,0.5,0.5,2016-2017_duje?op
2017,croatia,2,1,96,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_tinjedvaj
2017,croatia,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_bornabarisi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jakovfilipovi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_mateokova?i?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_andrejkramari?
2017,croatia,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_markoleskovi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_matejmitrovi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_zorannizi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ivanperisi?
2017,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ivansunji?
2017,croatia,1,1,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_nikolavlasi?
2017,croatia,1,1,84,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_domagojvida
2017,croatia,1,1,82,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ivansantini
2017,croatia,1,1,77,0.9,0,0,0,0,0,0,2,1,0,0,0,0,0,2016-2017_mileskori?
2017,croatia,1,1,70,0.8,1,1,2,1,0,0,0,0,1.29,1.29,2.57,1.29,2.57,2016-2017_frantudor
2017,croatia,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_markopjaca
2017,croatia,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_filipbradari?
2017,croatia,1,1,57,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_markorog
2017,croatia,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_milanbadelj
2017,croatia,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_josippivari?
2017,croatia,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_ante?ori?
2017,croatia,1,0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_deniskolinger
2017,croatia,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_nikolakati?
2017,croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_lovromajer
2017,croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_matomilos
2017,croatia,0,0,,,,,,,,,,,,,,,,2016-2017_dominiklivakovi?
2017,croatia,0,0,,,,,,,,,,,,,,,,2016-2017_antunmarkovi?
2019,croatia,4,4,360,4,0,1,1,0,0,0,0,0,0,0.25,0.25,0,0.25,2018-2019_lukamodri?
2019,croatia,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_domagojvida
2019,croatia,4,4,337,3.7,0,1,1,0,0,0,1,0,0,0.27,0.27,0,0.27,2018-2019_ivanperisi?
2019,croatia,3,3,270,3,2,0,2,2,0,0,2,0,0.67,0,0.67,0.67,0.67,2018-2019_tinjedvaj
2019,croatia,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_lovrekalini?
2019,croatia,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_dejanlovren
2019,croatia,3,3,268,3,2,0,2,2,0,0,0,0,0.67,0,0.67,0.67,0.67,2018-2019_andrejkramari?
2019,croatia,3,3,246,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_ivanrakiti?
2019,croatia,3,3,241,2.7,0,0,0,0,0,0,2,0,0,0,0,0,0,2018-2019_marcelobrozovi?
2019,croatia,3,3,196,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_anterebi?
2019,croatia,3,3,134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_simevrsaljko
2019,croatia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_josippivari?
2019,croatia,2,2,162,1.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_mateokova?i?
2019,croatia,2,1,102,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_nikolavlasi?
2019,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_dominiklivakovi?
2019,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_matejmitrovi?
2019,croatia,1,1,70,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2018-2019_ivansantini
2019,croatia,2,0,83,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_markorog
2019,croatia,1,0,65,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_antoniomili?
2019,croatia,2,0,63,0.7,0,1,1,0,0,0,0,0,0,1.43,1.43,0,1.43,2018-2019_josipbrekalo
2019,croatia,3,0,54,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_markopjaca
2019,croatia,2,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_markolivaja
2019,croatia,1,0,18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-2019_milanbadelj
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_bornabarisi?
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_karlobartolec
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_filipbradari?
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_duje?aleta-car
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_duje?op
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_karloletica
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_mariopasali?
2019,croatia,0,0,,,,,,,,,,,,,,,,2018-2019_simonsluga
2020,croatia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_dariomelnjak
2020,croatia,2,2,150,1.7,2,0,2,2,0,0,0,0,1.2,0,1.2,1.2,1.2,2019-2020_mariopasali?
2020,croatia,2,2,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_domagojvida
2020,croatia,2,2,133,1.5,2,1,3,2,0,0,0,0,1.35,0.68,2.03,1.35,2.03,2019-2020_josipbrekalo
2020,croatia,2,2,104,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_milanbadelj
2020,croatia,2,1,124,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_markorog
2020,croatia,2,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_duje?aleta-car
2020,croatia,2,1,106,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_filipuremovi?
2020,croatia,2,1,99,1.1,1,1,2,1,0,0,0,0,0.91,0.91,1.82,0.91,1.82,2019-2020_antebudimir
2020,croatia,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1,2019-2020_domagojbradari?
2020,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_josipjuranovi?
2020,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_dominiklivakovi?
2020,croatia,1,1,90,1,0,1,1,0,0,0,0,0,0,1,1,0,1,2019-2020_mislavorsi?
2020,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_simonsluga
2020,croatia,1,1,60,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marinpongra?i?
2020,croatia,1,1,56,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_mateokova?i?
2020,croatia,1,1,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_brunopetkovi?
2020,croatia,2,0,47,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_ivanperisi?
2020,croatia,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_marcelobrozovi?
2020,croatia,1,0,31,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_tomabasi?
2020,croatia,2,0,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_lukamodri?
2020,croatia,1,0,29,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2019-2020_tinjedvaj
2020,croatia,1,0,25,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-2020_antonio?olak
2020,croatia,0,0,,,,,,,,,,,,,,,,2019-2020_bornabarisi?
2020,croatia,0,0,,,,,,,,,,,,,,,,2019-2020_ivogrbi?
2020,croatia,0,0,,,,,,,,,,,,,,,,2019-2020_lovrekalini?
2020,croatia,0,0,,,,,,,,,,,,,,,,2019-2020_dejanlovren
2020,croatia,0,0,,,,,,,,,,,,,,,,2019-2020_nikolavlasi?
2021,croatia,6,6,540,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_dominiklivakovi?
2021,croatia,6,6,521,5.8,2,1,3,2,0,0,1,0,0.35,0.17,0.52,0.35,0.52,2020-2021_nikolavlasi?
2021,croatia,6,5,450,5,2,1,3,2,0,0,1,0,0.4,0.2,0.6,0.4,0.6,2020-2021_mateokova?i?
2021,croatia,5,5,450,5,1,0,1,1,0,0,2,0,0.2,0,0.2,0.2,0.2,2020-2021_dejanlovren
2021,croatia,6,5,436,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_ivanperisi?
2021,croatia,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_lukamodri?
2021,croatia,4,4,276,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_filipuremovi?
2021,croatia,6,3,326,3.6,1,1,2,1,0,0,1,0,0.28,0.28,0.55,0.28,0.55,2020-2021_josipbrekalo
2021,croatia,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_bornabarisi?
2021,croatia,3,3,270,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_duje?aleta-car
2021,croatia,6,3,251,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mariopasali?
2021,croatia,3,2,214,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_domagojvida
2021,croatia,3,2,210,2.3,0,0,0,0,0,0,2,0,0,0,0,0,0,2020-2021_marcelobrozovi?
2021,croatia,4,2,191,2.1,1,0,1,1,0,0,0,0,0.47,0,0.47,0.47,0.47,2020-2021_andrejkramari?
2021,croatia,3,2,177,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_dariomelnjak
2021,croatia,2,2,135,1.5,0,1,1,0,0,0,0,0,0,0.67,0.67,0,0.67,2020-2021_anterebi?
2021,croatia,2,1,140,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_josipjuranovi?
2021,croatia,3,1,120,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_domagojbradari?
2021,croatia,4,1,97,1.1,1,0,1,1,0,0,0,0,0.93,0,0.93,0.93,0.93,2020-2021_brunopetkovi?
2021,croatia,2,1,92,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_antebudimir
2021,croatia,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2020-2021_tinjedvaj
2021,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mileskori?
2021,croatia,1,1,76,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_marinpongra?i?
2021,croatia,2,1,64,0.7,0,0,0,0,0,0,2,1,0,0,0,0,0,2020-2021_markorog
2021,croatia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_milanbadelj
2021,croatia,1,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_mislavorsi?
2021,croatia,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_tomabasi?
2021,croatia,0,0,,,,,,,,,,,,,,,,2020-2021_antonio?olak
2021,croatia,0,0,,,,,,,,,,,,,,,,2020-2021_ivogrbi?
2021,croatia,0,0,,,,,,,,,,,,,,,,2020-2021_simonsluga
2021,croatia,0,0,,,,,,,,,,,,,,,,2020-2021_simevrsaljko
2023,croatia,8,8,707,7.9,0,0,0,0,0,0,2,0,0,0,0,0,0,2022-2023_marcelobrozovi?
2023,croatia,8,7,646,7.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_mateokova?i?
2023,croatia,7,7,638,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_josipjuranovi?
2023,croatia,8,6,663,7.4,3,1,4,1,2,2,0,0,0.41,0.14,0.54,0.14,0.27,2022-2023_lukamodri?
2023,croatia,6,6,600,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_dominiklivakovi?
2023,croatia,8,6,495,5.5,2,0,2,2,0,0,1,0,0.36,0,0.36,0.36,0.36,2022-2023_mariopasali?
2023,croatia,5,5,480,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_josipsutalo
2023,croatia,8,5,429,4.8,2,0,2,0,2,2,0,0,0.42,0,0.42,0,0,2022-2023_andrejkramari?
2023,croatia,5,4,421,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_martinerlic
2023,croatia,4,4,400,4.4,0,1,1,0,0,0,2,0,0,0.23,0.23,0,0.23,2022-2023_ivanperisi?
2023,croatia,5,3,247,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_antebudimir
2023,croatia,3,3,223,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_josipbrekalo
2023,croatia,3,3,199,2.2,0,1,1,0,0,0,0,0,0,0.45,0.45,0,0.45,2022-2023_lukaivanusec
2023,croatia,7,2,299,3.3,1,1,2,1,0,0,0,0,0.3,0.3,0.6,0.3,0.6,2022-2023_lovromajer
2023,croatia,5,2,277,3.1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_josipstanisi?
2023,croatia,3,2,211,2.3,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_domagojvida
2023,croatia,4,2,198,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_bornabarisi?
2023,croatia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_joskogvardiol
2023,croatia,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_ivicaivusi?
2023,croatia,3,2,164,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55,2022-2023_bornasosa
2023,croatia,8,1,286,3.2,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31,2022-2023_nikolavlasi?
2023,croatia,4,1,125,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_mislavorsi?
2023,croatia,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_duje?aleta-car
2023,croatia,1,1,90,1,1,0,1,1,0,0,1,0,1,0,1,1,1,2022-2023_dejanlovren
2023,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_marinpongra?i?
2023,croatia,1,1,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_kristijanjaki?
2023,croatia,1,1,45,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2022-2023_simevrsaljko
2023,croatia,3,0,110,1.2,1,1,2,1,0,0,1,0,0.82,0.82,1.64,0.82,1.64,2022-2023_brunopetkovi?
2023,croatia,1,0,29,0.3,1,0,1,1,0,0,0,0,3.1,0,3.1,3.1,3.1,2022-2023_markolivaja
2023,croatia,2,0,13,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-2023_lukasu?i?
2023,croatia,0,0,,,,,,,,,,,,,,,,2022-2023_diondrenabeljo
2023,croatia,0,0,,,,,,,,,,,,,,,,2022-2023_lovrekalini?
2023,croatia,0,0,,,,,,,,,,,,,,,,2022-2023_nediljkolabrovi?
2023,croatia,0,0,,,,,,,,,,,,,,,,2022-2023_petarmusa
2024,croatia,8,8,720,8,0,1,1,0,0,0,1,0,0,0.12,0.12,0,0.12,2023-2024_dominiklivakovi?
2024,croatia,8,8,690,7.7,0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_marcelobrozovi?
2024,croatia,8,8,677,7.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_lukamodri?
2024,croatia,8,8,675,7.5,0,0,0,0,0,0,2,0,0,0,0,0,0,2023-2024_joskogvardiol
2024,croatia,7,7,630,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_josipsutalo
2024,croatia,6,6,463,5.1,4,0,4,4,0,0,0,0,0.78,0,0.78,0.78,0.78,2023-2024_andrejkramari?
2024,croatia,6,5,454,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_josipstanisi?
2024,croatia,4,4,359,4,0,2,2,0,0,0,0,0,0,0.5,0.5,0,0.5,2023-2024_ivanperisi?
2024,croatia,5,4,341,3.8,0,1,1,0,0,0,1,0,0,0.26,0.26,0,0.26,2023-2024_bornabarisi?
2024,croatia,4,4,334,3.7,2,0,2,2,0,0,0,0,0.54,0,0.54,0.54,0.54,2023-2024_mateokova?i?
2024,croatia,5,4,269,3,1,1,2,1,0,0,0,0,0.33,0.33,0.67,0.33,0.67,2023-2024_lukaivanusec
2024,croatia,7,3,316,3.5,1,1,2,1,0,0,0,0,0.28,0.28,0.57,0.28,0.57,2023-2024_lovromajer
2024,croatia,5,3,292,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_josipjuranovi?
2024,croatia,5,3,289,3.2,0,1,1,0,0,0,0,0,0,0.31,0.31,0,0.31,2023-2024_bornasosa
2024,croatia,8,2,313,3.5,2,1,3,2,0,0,0,0,0.58,0.29,0.86,0.58,0.86,2023-2024_mariopasali?
2024,croatia,6,2,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_petarmusa
2024,croatia,3,2,177,2,2,0,2,2,0,0,1,0,1.02,0,1.02,1.02,1.02,2023-2024_brunopetkovi?
2024,croatia,2,2,173,1.9,1,0,1,1,0,0,0,0,0.52,0,0.52,0.52,0.52,2023-2024_antebudimir
2024,croatia,2,2,107,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_josipbrekalo
2024,croatia,2,1,135,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,2023-2024_domagojvida
2024,croatia,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_martinerlic
2024,croatia,1,1,52,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_markolivaja
2024,croatia,3,0,73,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_nikolavlasi?
2024,croatia,2,0,56,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_diondrenabeljo
2024,croatia,2,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_marcopasali?
2024,croatia,2,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_martinbaturina
2024,croatia,1,0,7,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024_lukasu?i?
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_matijafrigan
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_ivogrbi?
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_ivicaivusi?
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_nediljkolabrovi?
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_nikolamoro
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_mislavorsi?
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_markopjaca
2024,croatia,0,0,,,,,,,,,,,,,,,,2023-2024_marinpongra?i?
2017,cyprus,4,3,283,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_kostakisartymatas
2017,cyprus,4,3,250,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_renatomargaca
2017,cyprus,4,3,244,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_charalamboskyriakou
2017,cyprus,3,3,239,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_jasondemetriou
2017,cyprus,3,2,225,2.5,1,0,1,1,0,0,0,0,0.4,0,0.4,0.4,0.4,2016-2017_konstantinoslaifis
2017,cyprus,3,2,210,2.3,1,0,1,1,0,0,1,0,0.43,0,0.43,0.43,0.43,2016-2017_pierossotiriou
2017,cyprus,4,2,206,2.3,1,0,1,1,0,0,0,0,0.44,0,0.44,0.44,0.44,2016-2017_nestorasmitidis
2017,cyprus,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_antonisgeorgallides
2017,cyprus,2,2,180,2,1,0,1,1,0,0,0,0,0.5,0,0.5,0.5,0.5,2016-2017_fanoskatelaris
2017,cyprus,2,2,180,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_giorgosmerkis
2017,cyprus,3,2,165,1.8,0,2,2,0,0,0,1,0,0,1.09,1.09,0,1.09,2016-2017_vincentlaban
2017,cyprus,3,2,163,1.8,1,0,1,1,0,0,0,0,0.55,0,0.55,0.55,0.55,2016-2017_demetrischristofi
2017,cyprus,2,2,157,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_nektariosalexandrou
2017,cyprus,2,2,147,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_andreasmakris
2017,cyprus,3,2,138,1.5,0,1,1,0,0,0,0,0,0,0.65,0.65,0,0.65,2016-2017_grigoriskastanos
2017,cyprus,2,2,115,1.3,0,1,1,0,0,0,0,0,0,0.78,0.78,0,0.78,2016-2017_constantinoscharalambides
2017,cyprus,2,1,116,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_gerasimosfylaktou
2017,cyprus,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_mariosantoniades
2017,cyprus,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_constantinospanagi
2017,cyprus,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_urkopardo
2017,cyprus,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_valentinossielis
2017,cyprus,2,1,85,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_mariosstylianou
2017,cyprus,3,1,69,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_giorgoseconomides
2017,cyprus,1,1,64,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_giorgosefrem
2017,cyprus,4,0,105,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_andreasavraam
2017,cyprus,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_nikosenglezou
2017,cyprus,1,0,23,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_nicholasioannou
2017,cyprus,1,0,14,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,2016-2017_andreaspanayiotoufiliotis
2017,cyprus,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_onisiforosroushias
2017,cyprus,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2016-2017_giorgosvasiliou
2017,cyprus,0,0,,,,,,,,,,,,,,,,2016-2017_eliascharalambous
2017,cyprus,0,0,,,,,,,,,,,,,,,,2016-2017_dossajunior
2017,cyprus,0,0,,,,,,,,,,,,,,,,2016-2017_andreaskyriakou
2017,cyprus,0,0,,,,,,,,,,,,,,,,2016-2017_neofytosmichael
2017,cyprus,0,0,,,,,,,,,,,,,,,,2016-2017_vasiliospapafotis
2018,cyprus,10,10,900,10,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_constantinospanagi
2018,cyprus,9,9,810,9,0,2,2,0,0,0,3,0,0,0.22,0.22,0,0.22,2017-2018_jasondemetriou
2018,cyprus,9,9,810,9,1,0,1,1,0,0,2,0,0.11,0,0.11,0.11,0.11,2017-2018_konstantinoslaifis
2018,cyprus,10,9,803,8.9,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_kostakisartymatas
2018,cyprus,9,8,705,7.8,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_charalamboskyriakou
2018,cyprus,8,8,693,7.7,4,1,5,4,0,0,2,0,0.52,0.13,0.65,0.52,0.65,2017-2018_pierossotiriou
2018,cyprus,8,8,689,7.7,1,1,2,1,0,0,4,0,0.13,0.13,0.26,0.13,0.26,2017-2018_vincentlaban
2018,cyprus,9,6,605,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_grigoriskastanos
2018,cyprus,7,6,518,5.8,1,1,2,1,0,0,1,0,0.17,0.17,0.35,0.17,0.35,2017-2018_demetrischristofi
2018,cyprus,5,5,396,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_renatomargaca
2018,cyprus,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_fanoskatelaris
2018,cyprus,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_giorgosmerkis
2018,cyprus,8,4,353,3.9,0,1,1,0,0,0,1,0,0,0.25,0.25,0,0.25,2017-2018_constantinoscharalambides
2018,cyprus,6,3,297,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_nektariosalexandrou
2018,cyprus,4,3,271,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_giorgosefrem
2018,cyprus,3,3,270,3,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_eliascharalambous
2018,cyprus,3,3,270,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_dossajunior
2018,cyprus,7,2,217,2.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_nestorasmitidis
2018,cyprus,2,2,90,1,2,0,2,2,0,0,0,0,2,0,2,2,2,2017-2018_valentinossielis
2018,cyprus,3,1,129,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_andreasavraam
2018,cyprus,5,1,112,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-2018_andreasmakris
2018,cyprus,1,1,90,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017-2018_nicholasioannou
