Passes_Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Completed,Offside_pass,Blocked,Key
187,183,4,0,1,0,7,1,0,145,0,5,2020-2021_kevinmohwald
42,42,0,0,0,0,1,0,0,36,0,0,2020-2021_dionmoisesahi
1863,1509,348,30,0,20,158,316,2,1400,6,59,2020-2021_johanmojica
124,119,5,0,0,1,1,5,0,110,0,0,2020-2021_clintonmola
522,505,13,0,6,0,9,2,1,331,4,16,2020-2021_jorgemolina
1228,1089,133,12,3,5,117,104,17,860,6,33,2020-2021_nahuelmolina
325,263,62,6,0,2,16,56,0,243,0,4,2020-2021_cristianmolinaro
1179,1063,107,32,2,9,105,14,59,951,9,23,2020-2021_florentmollet
1411,1301,101,57,1,25,98,15,28,1104,9,22,2020-2021_jonmoncayola
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
340,327,13,8,0,3,6,2,3,271,0,1,2020-2021_monchu
1280,1184,93,53,4,37,43,7,23,997,3,23,2020-2021_thomasmonconduit
684,584,96,5,0,2,33,91,0,524,4,21,2020-2021_gonzalomontiel
973,648,316,85,0,3,0,0,0,539,9,0,2020-2021_lorenzomontipo
664,574,89,51,1,11,45,1,27,493,1,10,2020-2021_angelmontoro
317,274,43,5,0,5,13,38,0,251,0,4,2020-2021_martinmontoya
2,2,0,0,0,0,0,0,0,2,0,0,2020-2021_wesleymoraes
659,641,17,3,6,8,20,3,0,489,1,20,2020-2021_alvaromorata
190,186,3,2,1,2,2,1,0,132,1,4,2020-2021_janmoravek
33,32,1,0,0,0,7,0,1,20,0,2,2020-2021_jonmorcillo
296,288,8,5,0,3,1,3,0,248,0,4,2020-2021_jeremymorel
617,550,58,17,3,2,47,28,13,493,9,16,2020-2021_albertomoreno
1389,1113,271,17,0,5,84,253,1,1016,5,35,2020-2021_alexmoreno
453,437,12,1,10,7,12,5,0,309,4,26,2020-2021_gerardmoreno
579,553,26,6,2,5,74,9,8,393,0,21,2020-2021_tetemorente
285,276,6,5,2,5,3,1,0,216,3,5,2020-2021_ilaixmoriba
21,20,1,1,0,1,0,0,0,17,0,0,2020-2021_ilaixmoriba
657,625,28,25,0,6,6,2,1,561,4,6,2020-2021_manumorlanes
87,82,5,1,0,0,2,3,0,75,0,1,2020-2021_raulmoro
92,86,4,0,0,0,5,0,0,51,2,9,2020-2021_lorenmoron
0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_lorenmoron
35,35,0,0,0,1,0,0,0,30,0,1,2020-2021_tylermorton
76,73,3,2,0,1,0,0,0,65,0,0,2020-2021_cristhianmosquera
128,123,5,1,0,1,1,0,0,102,0,5,2020-2021_lebomothiba
0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_lebomothiba
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
26,23,3,2,0,0,0,1,0,21,0,0,2020-2021_andreimotoc
33,33,0,0,0,0,2,0,0,24,0,2,2020-2021_baptistemouazan
235,233,2,2,1,0,3,0,0,205,0,3,2020-2021_aimenmoueffek
34,30,4,0,0,0,0,0,0,30,0,0,2020-2021_youssoufamoukoko
929,895,34,30,0,17,0,4,0,825,0,8,2020-2021_haroldmoukoudi
239,135,104,29,0,2,0,0,0,164,0,0,2020-2021_jessymoulin
723,719,1,0,2,4,10,1,0,429,3,17,2020-2021_stevemounie
1278,1159,113,16,10,8,153,4,90,998,6,35,2020-2021_masonmount
774,745,20,8,8,0,33,7,1,567,9,24,2020-2021_lucasmoura
45,37,8,0,0,0,0,1,0,32,0,4,2020-2021_lysmousset
2039,1851,184,96,5,25,108,7,77,1700,4,35,2020-2021_joaomoutinho
709,690,15,11,1,6,6,4,0,598,4,15,2020-2021_samuelmoutoussamy
594,481,109,56,4,13,81,0,51,408,4,10,2020-2021_tonimoya
12,10,2,0,0,0,0,0,0,8,0,0,2020-2021_samuelmraz
1147,981,164,22,0,5,34,142,0,851,2,31,2020-2021_nordimukiele
1203,1028,174,26,4,6,40,148,0,957,1,23,2020-2021_mertmuldur
1014,725,288,48,0,2,0,0,0,853,1,0,2020-2021_florianmuller
1516,1406,100,10,17,8,89,44,12,1117,10,29,2020-2021_thomasmuller
10,9,0,0,1,0,0,0,0,7,1,0,2020-2021_balimumba
680,661,14,12,1,13,4,2,0,535,5,8,2020-2021_marshallmunetsi
1580,1280,288,97,8,6,173,22,132,1235,12,21,2020-2021_ikermuniain
772,607,163,24,0,2,39,138,1,577,2,20,2020-2021_aihenmunoz
755,654,98,20,4,6,75,6,55,541,3,14,2020-2021_luismuriel
699,674,23,22,0,6,1,1,0,621,2,2,2020-2021_jeisonmurillo
64,62,2,0,0,0,0,0,0,42,0,1,2020-2021_vedatmuriqi
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
458,447,10,0,2,3,7,0,0,245,1,16,2020-2021_vedatmuriqi
581,492,86,9,1,3,54,73,4,364,3,32,2020-2021_jacobmurphy
460,371,84,7,1,1,23,77,0,303,5,8,2020-2021_nicolamurru
384,360,20,3,0,6,29,11,2,277,4,17,2020-2021_yunusmusah
1,1,0,0,0,0,0,0,0,1,0,0,2020-2021_torbenmusel
710,692,13,1,4,2,5,9,0,595,5,13,2020-2021_jamalmusiala
958,688,264,56,0,2,0,0,0,715,6,2,2020-2021_juanmusso
368,346,20,18,0,8,0,1,0,287,2,3,2020-2021_shkodranmustafi
54,53,1,1,0,1,1,0,0,44,0,1,2020-2021_juniormwanga
393,388,5,1,4,1,7,1,0,289,0,10,2020-2021_enockmwepu
465,342,123,16,1,0,41,104,3,319,0,11,2020-2021_vitaliymykolenko
930,786,140,5,1,3,27,134,1,752,4,23,2020-2021_joakimmhle
1892,1832,54,34,1,10,12,20,0,1581,6,17,2020-2021_obitendicka
521,498,23,22,1,7,2,1,0,437,0,6,2020-2021_kevinndoram
27,26,1,1,0,0,0,0,0,22,0,0,2020-2021_ericnjo
1836,1510,320,26,7,14,111,291,3,1415,6,33,2020-2021_vitalnsimba
1047,970,75,23,0,5,11,42,0,962,2,6,2020-2021_nacho
1216,1175,39,37,0,9,0,2,0,985,2,9,2020-2021_mickaelnade
385,374,11,6,1,2,1,0,0,327,0,5,2020-2021_marvelousnakamba
648,601,44,7,0,8,65,33,4,453,3,20,2020-2021_nahitannandez
132,117,14,3,1,0,14,6,4,91,1,3,2020-2021_nani
536,296,238,61,1,2,0,0,0,299,2,0,2020-2021_paulnardi
197,179,18,2,2,0,6,14,0,144,0,3,2020-2021_nikolasnartey
154,152,2,2,0,2,0,0,0,143,0,0,2020-2021_matijanastasic
93,87,4,2,0,1,2,1,1,76,2,3,2020-2021_robertonavarro
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
587,447,138,11,2,7,29,127,0,414,2,11,2020-2021_ximonavarro
1413,1201,208,16,0,17,112,192,0,1095,4,31,2020-2021_jesusnavas
547,392,155,23,0,0,0,0,0,501,0,1,2020-2021_keylornavas
312,258,53,1,1,4,31,50,1,226,1,9,2020-2021_papandiagayade
935,914,18,16,2,6,1,2,0,746,3,19,2020-2021_wilfredndidi
267,258,9,2,7,0,3,0,0,230,0,8,2020-2021_tanguyndombele
525,498,25,24,4,2,2,1,0,466,2,6,2020-2021_tanguyndombele
52,49,2,0,0,1,1,0,0,37,1,2,2020-2021_danndoye
97,89,8,5,0,0,10,0,3,60,0,7,2020-2021_paulnebel
542,509,32,0,4,12,15,3,0,321,1,17,2020-2021_alvaronegredo
12,12,0,0,0,0,0,0,0,8,0,0,2020-2021_reissnelson
174,168,6,5,0,0,0,1,0,146,0,1,2020-2021_davidnemeth
62,59,3,0,0,0,2,3,0,44,0,1,2020-2021_ilijanestorovski
130,101,29,5,0,0,0,0,0,106,0,0,2020-2021_neto
237,205,32,6,1,2,37,1,17,181,0,8,2020-2021_pedroneto
545,418,125,11,1,2,35,94,20,412,2,17,2020-2021_lucanetz
1255,1043,208,42,0,2,0,0,0,1097,4,1,2020-2021_manuelneuer
1101,1058,36,33,11,14,14,2,1,874,7,16,2020-2021_florianneuhaus
955,699,252,18,0,2,84,234,0,676,4,37,2020-2021_carlosneva
1992,1907,70,61,16,39,44,4,5,1635,15,29,2020-2021_rubenneves
1314,1207,97,26,20,9,64,19,50,1033,10,25,2020-2021_neymar
508,490,16,11,1,4,4,2,2,427,2,4,2020-2021_yvanneyou
442,352,87,6,1,1,25,78,3,322,3,15,2020-2021_jeremyngakia
46,39,5,0,0,0,0,0,0,25,2,1,2020-2021_jessicngankam
253,242,11,1,0,0,5,2,0,184,0,8,2020-2021_opanguette
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
34,34,0,0,0,0,0,0,0,27,0,0,2020-2021_aureliennguiamba
226,220,6,6,0,1,1,0,0,176,0,6,2020-2021_sikouniakate
1611,1322,287,57,1,9,16,230,0,1206,2,19,2020-2021_moussaniakhate
426,380,46,2,2,2,7,8,1,301,0,9,2020-2021_ibrahimaniane
179,158,21,0,1,1,3,3,0,106,0,9,2020-2021_mbayeniang
539,533,6,4,0,1,1,2,0,492,0,6,2020-2021_tanguynianzou
25,24,0,0,0,0,0,0,0,20,1,1,2020-2021_cheikhniasse
217,189,27,0,3,0,5,2,0,153,1,6,2020-2021_florianniederlechner
342,335,4,1,1,0,3,0,0,224,3,14,2020-2021_havardnielsen
353,329,24,6,0,1,10,18,0,306,0,4,2020-2021_saulniguez
117,95,22,1,0,0,5,21,0,95,0,1,2020-2021_saulniguez
1674,1564,103,66,2,19,7,13,0,1359,7,15,2020-2021_dimitrisnikolaou
1222,1165,55,46,0,9,3,8,0,978,2,7,2020-2021_joakimnilsson
71,63,8,0,0,1,3,2,0,56,0,1,2020-2021_casimirninga
216,193,20,0,1,0,1,0,0,145,3,4,2020-2021_fernandonino
230,227,2,0,1,0,4,1,0,175,1,9,2020-2021_eddienketiah
57,57,0,0,0,0,0,0,0,50,0,1,2020-2021_nicolasnkoulou
1037,979,56,15,12,4,64,11,29,813,2,25,2020-2021_christophernkunku
124,121,2,1,1,2,3,1,0,88,1,5,2020-2021_felixnmecha
395,372,21,0,2,4,21,1,0,258,2,11,2020-2021_lukasnmecha
301,286,14,10,0,1,2,1,1,262,1,2,2020-2021_marknoble
2,2,0,0,0,0,0,0,0,2,0,0,2020-2021_perunolaskoain
552,534,17,6,5,3,18,5,5,418,1,13,2020-2021_nolito
600,532,66,8,1,1,83,12,35,442,2,26,2020-2021_arnaudnordin
258,240,17,11,1,3,1,6,0,206,1,4,2020-2021_havardnordtveit
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
795,727,65,33,8,21,34,11,20,546,3,16,2020-2021_mathiasnormann
14,13,1,0,0,0,0,0,0,11,0,1,2020-2021_connorno
48,44,3,1,0,0,2,2,0,29,1,3,2020-2021_hugonovoa
18,18,0,0,0,0,0,0,0,12,0,0,2020-2021_somanovothny
67,64,1,0,1,0,1,0,0,40,2,0,2020-2021_jean-pierrensame
413,395,13,2,4,0,9,4,0,271,5,14,2020-2021_randynteka
1121,771,348,68,0,5,0,0,0,839,2,1,2020-2021_alexandernubel
9,8,0,0,0,0,0,0,0,6,1,0,2020-2021_kasimnuhu
339,326,13,12,0,7,1,1,0,292,0,1,2020-2021_unainunez
325,310,13,12,0,2,0,1,0,262,2,3,2020-2021_hansnunoosarpei
937,863,69,42,1,1,6,18,0,781,5,3,2020-2021_bramnuytinck
185,176,9,0,1,2,2,0,0,133,0,7,2020-2021_simeonnwankwo
1461,1418,37,29,1,7,2,2,0,1214,6,6,2020-2021_gerzinonyamsi
89,66,23,1,0,2,3,22,0,61,0,0,2020-2021_allannyom
244,225,19,0,0,2,4,2,0,192,0,4,2020-2021_mbalanzola
1685,1590,91,35,6,9,13,3,0,1337,4,28,2020-2021_christiannrgaard
106,97,7,2,0,0,2,5,0,69,2,7,2020-2021_adamobert
368,349,19,3,0,1,25,8,7,275,0,10,2020-2021_joelobi
1094,700,393,110,0,2,0,0,0,640,1,0,2020-2021_janoblak
864,781,73,3,0,14,63,68,2,656,10,17,2020-2021_lucasocampos
561,415,145,18,0,0,61,108,19,402,1,22,2020-2021_bastianoczipka
5,5,0,0,0,0,0,0,0,5,0,0,2020-2021_brianoddei
1030,877,152,11,0,1,52,139,2,885,1,28,2020-2021_alvaroodriozola
477,470,5,3,0,0,0,1,0,405,2,2,2020-2021_angeloogbonna
1516,1474,37,35,2,5,2,2,0,1264,5,5,2020-2021_florentogier
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
5,5,0,0,0,0,0,0,0,4,0,0,2020-2021_stefanookaka
463,449,9,0,1,2,27,4,0,319,5,13,2020-2021_davidokereke
483,463,15,0,3,1,14,4,0,292,5,32,2020-2021_masayaokugawa
211,170,40,2,0,1,16,34,4,162,1,5,2020-2021_lucasolaza
43,27,16,6,0,0,0,0,0,24,0,0,2020-2021_oierolazabal
14,13,0,0,0,0,0,0,0,10,1,0,2020-2021_mathiasolesen
662,578,78,34,4,9,96,13,31,476,6,17,2020-2021_michaelolise
33,30,2,2,0,1,0,0,0,28,1,0,2020-2021_christianoliva
1025,796,222,23,1,12,73,188,9,654,7,24,2020-2021_brianolivan
493,442,49,30,3,6,32,0,19,394,2,5,2020-2021_sergiooliveira
1430,1094,332,21,0,6,63,311,0,1017,4,42,2020-2021_mathiasolivera
353,344,8,2,6,1,9,0,3,273,1,12,2020-2021_daniolmo
47,24,22,2,0,0,0,0,0,25,1,1,2020-2021_robinolsen
1986,1951,34,30,0,19,2,4,0,1833,1,9,2020-2021_warmedomari
1071,744,326,64,0,1,0,0,0,842,1,3,2020-2021_jonasomlin
235,220,15,7,0,1,0,8,0,197,0,2,2020-2021_andrewomobamidele
623,615,5,4,4,4,1,1,0,516,3,15,2020-2021_amadouonana
1079,1046,25,20,8,16,18,5,0,863,8,12,2020-2021_jeanonana
567,523,41,0,1,0,50,3,0,333,3,33,2020-2021_karimonisiwo
32,31,1,1,0,0,3,0,0,24,0,1,2020-2021_javierontiveros
2,2,0,0,0,0,0,0,0,1,0,0,2020-2021_tyleronyango
332,324,8,1,0,1,12,7,0,259,0,8,2020-2021_frankonyeka
2045,1984,57,49,1,1,3,3,0,1820,4,13,2020-2021_williorban
37,37,0,0,0,1,0,0,0,28,0,0,2020-2021_divockorigi
744,659,83,21,5,18,90,13,42,481,2,23,2020-2021_riccardoorsolini
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
1768,1312,453,136,2,8,0,0,0,1245,3,1,2020-2021_stefanortega
14,14,0,0,1,1,0,0,0,14,0,0,2020-2021_pedroortiz
338,331,5,0,0,4,9,2,0,232,2,17,2020-2021_victorosimhen
48,43,5,0,0,0,2,0,0,25,0,2,2020-2021_milutinosmajic
979,785,192,57,0,1,0,0,0,816,2,2,2020-2021_davidospina
197,188,9,4,0,0,9,1,4,148,0,6,2020-2021_patrickosterhage
15,14,1,0,0,0,3,0,1,10,0,2,2020-2021_tomasostrak
718,700,17,16,0,13,4,1,0,635,1,8,2020-2021_otavio
202,156,46,2,0,2,25,44,0,144,0,7,2020-2021_paulootavio
279,266,12,0,3,1,18,8,1,170,1,14,2020-2021_dangoouattara
694,612,73,22,4,15,67,31,19,446,9,29,2020-2021_remioudin
600,355,243,76,0,3,0,0,0,386,2,0,2020-2021_alexandreoukidja
909,876,31,9,3,6,19,20,0,782,2,13,2020-2021_azzedineounahi
204,191,13,3,2,5,16,1,9,158,0,4,2020-2021_adamounas
23,19,4,1,0,0,0,0,0,11,0,0,2020-2021_jesusowono
1173,1149,19,9,2,25,0,8,0,931,5,7,2020-2021_reeceoxford
407,395,10,3,3,3,26,1,2,316,2,11,2020-2021_alexoxlade-chamberlain
637,530,101,31,2,4,110,10,57,416,6,32,2020-2021_mikeloyarzabal
357,280,77,5,0,0,23,71,0,256,0,11,2020-2021_ambroiseoyongo
1360,1267,87,74,3,6,18,12,0,1128,6,15,2020-2021_salihozcan
173,171,0,0,1,3,12,0,0,117,2,7,2020-2021_levinoztunal
1032,606,423,115,0,1,0,0,0,649,3,0,2020-2021_fernandopacheco
230,216,12,10,0,4,0,2,0,193,2,1,2020-2021_jonpacheco
152,143,9,0,0,4,7,2,0,99,0,5,2020-2021_goncalopaciencia
111,87,24,2,0,0,0,0,0,78,0,0,2020-2021_danielepadelli
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
12,12,0,0,0,0,0,0,0,10,0,0,2020-2021_simonepafundi
1079,1032,46,27,2,10,10,8,0,920,1,20,2020-2021_vincentpajot
796,763,27,18,7,5,8,5,3,677,6,7,2020-2021_exequielpalacios
944,747,196,17,0,1,37,179,0,715,1,33,2020-2021_helibeltonpalacios
895,821,65,22,9,15,70,3,40,623,9,21,2020-2021_isaacpalazoncamacho
1139,1101,34,25,0,6,6,9,0,906,4,6,2020-2021_nicolaspallois
54,54,0,0,1,0,3,0,0,46,0,1,2020-2021_colepalmer
652,634,15,15,1,3,0,0,0,541,3,5,2020-2021_erikpalmer-brown
2,2,0,0,0,0,0,0,0,1,0,0,2020-2021_emersonpalmieri
1820,1553,265,27,1,4,69,210,28,1541,2,26,2020-2021_emersonpalmieri
2,2,0,0,0,0,0,0,0,1,0,0,2020-2021_martinpalumbo
236,224,10,0,4,0,3,0,0,167,2,7,2020-2021_goranpandev
68,50,18,3,0,0,0,0,0,52,0,0,2020-2021_ivorpandur
510,447,60,17,2,2,60,7,29,324,3,11,2020-2021_milospantovic
11,11,0,0,0,0,0,0,0,9,0,0,2020-2021_antoniospapadopoulos
24,24,0,0,0,0,0,0,0,17,0,1,2020-2021_matondo-merveillepapela
1586,1488,91,29,16,10,31,33,11,1241,7,44,2020-2021_lucaspaqueta
1,1,0,0,0,0,0,0,0,1,0,0,2020-2021_rubenpardo
8,8,0,0,0,0,1,0,0,6,0,0,2020-2021_kevinparedes
937,908,27,25,1,4,0,2,0,896,2,4,2020-2021_leandroparedes
2149,1866,270,140,11,35,143,3,127,1799,13,37,2020-2021_danielparejo
777,598,174,14,1,4,43,159,1,585,5,12,2020-2021_fabianoparisi
32,24,7,1,0,0,0,6,0,20,1,3,2020-2021_raulparra
1214,1186,24,22,9,12,3,2,0,1032,4,10,2020-2021_thomaspartey
997,972,21,9,1,6,4,6,0,801,4,24,2020-2021_mariopasalic
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
364,306,58,0,0,1,13,58,0,291,0,6,2020-2021_felixpasslack
283,274,8,3,3,3,8,4,1,216,1,8,2020-2021_javierpastore
1452,1402,50,37,1,14,1,11,0,1353,0,1,2020-2021_patric
1081,744,332,110,0,1,0,0,0,831,5,1,2020-2021_ruipatricio
505,484,18,2,2,1,20,3,11,401,3,19,2020-2021_paulinho
639,574,63,52,1,16,0,1,0,495,2,6,2020-2021_gabrielpaulista
2114,1936,175,31,2,11,39,144,0,1838,3,23,2020-2021_benjaminpavard
399,388,9,8,0,3,5,1,0,330,2,4,2020-2021_strahinjapavlovic
487,481,5,1,0,0,3,0,0,313,1,7,2020-2021_leonardopavoletti
1675,1421,243,64,20,20,236,19,139,1241,11,26,2020-2021_dimitripayet
460,364,95,10,2,2,48,69,16,292,1,22,2020-2021_madspedersen
1012,824,183,9,0,5,101,174,0,723,5,51,2020-2021_alfonsopedraza
606,577,25,3,5,6,18,5,17,513,4,18,2020-2021_pedri
936,907,27,3,3,9,31,13,1,785,2,14,2020-2021_pedro
714,630,82,4,2,17,14,5,0,507,2,16,2020-2021_joaopedro
1265,1023,241,24,0,7,115,216,1,935,1,37,2020-2021_adriapedrosa
34,23,11,3,0,0,0,0,0,28,0,0,2020-2021_gianlucapegolo
1198,925,265,17,0,3,59,248,0,921,8,30,2020-2021_peterpekarik
42,38,4,0,0,0,0,0,0,26,0,5,2020-2021_pietropellegri
19,17,2,0,0,0,0,0,0,12,0,1,2020-2021_pietropellegri
1106,915,184,65,6,12,172,7,100,776,7,32,2020-2021_lorenzopellegrini
682,564,118,10,1,5,54,93,15,521,0,14,2020-2021_lucapellegrini
148,144,4,2,0,0,13,0,0,105,0,8,2020-2021_facundopellistri
3,3,0,0,0,0,0,0,0,3,0,0,2020-2021_federicopeluso
609,430,178,7,0,0,41,171,0,434,1,30,2020-2021_timotheepembele
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
52,49,3,0,0,0,6,2,1,38,0,3,2020-2021_rubenpena
39,32,7,0,0,1,0,0,0,31,0,0,2020-2021_philipppentke
365,323,38,2,1,0,37,5,31,283,4,5,2020-2021_nicolaspepe
101,93,7,0,1,0,2,2,0,67,1,3,2020-2021_ricardopepi
372,344,28,6,2,2,48,13,9,272,0,8,2020-2021_albertoperea
17,17,0,0,0,0,2,0,0,14,0,1,2020-2021_brayannpereira
1548,1526,21,17,3,11,0,4,0,1464,1,6,2020-2021_danilopereira
525,419,104,4,0,5,26,99,0,363,2,11,2020-2021_mathiaspereiralage
655,549,106,3,0,1,14,103,0,519,0,23,2020-2021_ricardopereira
372,331,40,12,1,2,40,8,16,237,1,12,2020-2021_gastonpereiro
1975,1759,212,40,0,14,24,172,0,1725,4,17,2020-2021_luanperespetroni
234,222,10,7,0,1,2,3,0,175,2,11,2020-2021_dorperetz
842,794,45,26,1,2,23,7,6,718,3,11,2020-2021_robertopereyra
156,150,4,0,1,0,3,1,0,123,2,4,2020-2021_ayozeperez
244,221,23,1,1,0,19,7,15,205,0,6,2020-2021_carlesperez
153,129,23,5,1,5,31,2,16,96,1,2,2020-2021_inigoperez
41,29,12,3,0,0,0,0,0,20,0,0,2020-2021_juanperez
248,232,12,5,4,4,7,2,4,181,4,9,2020-2021_kikeperez
383,328,50,20,4,5,45,3,20,274,5,6,2020-2021_lucasperez
389,301,83,17,4,7,67,2,54,277,5,4,2020-2021_lucasperez
774,630,141,31,0,12,2,106,0,593,3,10,2020-2021_nehuenperez
135,99,35,9,0,1,0,0,0,111,1,0,2020-2021_mattiaperin
1510,1307,196,6,2,17,150,189,1,1079,7,51,2020-2021_ivanperisic
1,1,0,0,0,0,0,0,0,0,0,0,2020-2021_sonnyperkins
147,131,15,6,0,0,22,4,5,112,1,1,2020-2021_diegoperotti
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
749,592,153,8,1,3,69,142,3,478,4,38,2020-2021_romainperraud
1454,1373,80,60,5,12,4,20,0,1221,1,18,2020-2021_lucasperrin
10,8,2,0,0,0,0,2,0,7,0,0,2020-2021_marioperrone
207,149,58,9,0,0,0,0,0,159,0,0,2020-2021_pavaopervan
880,853,22,17,1,1,10,1,0,718,5,30,2020-2021_matteopessina
162,154,8,0,0,3,3,0,0,114,0,6,2020-2021_andreapetagna
137,131,5,0,0,0,3,0,0,83,1,5,2020-2021_nilspetersen
456,305,148,28,0,0,0,0,0,352,3,0,2020-2021_danijelpetkovic
953,927,23,20,1,3,1,3,0,787,3,5,2020-2021_leopetrot
338,332,5,3,1,2,5,2,0,266,1,10,2020-2021_njegospetrovic
426,411,14,3,6,4,5,9,1,305,1,17,2020-2021_jenspetterhauge
267,217,49,6,2,3,13,43,0,193,1,3,2020-2021_alexpetxa
1032,981,47,43,0,6,1,4,0,898,4,3,2020-2021_germanpezzella
658,541,112,4,0,0,37,108,0,508,5,23,2020-2021_giuseppepezzella
0,0,0,0,0,0,0,0,0,0,0,0,2020-2021_immanuelpherai
332,291,40,5,2,2,35,4,24,248,1,7,2020-2021_maximilianphilipp
7,6,1,0,0,0,1,0,0,6,0,1,2020-2021_romainphilippoteaux
971,923,46,37,1,8,16,5,4,786,2,12,2020-2021_kalvinphillips
2,2,0,0,0,0,0,0,0,0,0,1,2020-2021_jadenphilogenebidace
4,3,1,0,0,0,0,1,0,3,0,0,2020-2021_jeromephojo
158,138,18,0,0,0,5,0,0,126,2,4,2020-2021_krzysztofpiatek
82,76,4,0,0,1,3,0,0,50,2,2,2020-2021_krzysztofpiatek
101,98,3,2,0,0,3,1,0,75,0,3,2020-2021_pablopiatti
141,107,34,0,0,6,8,34,0,95,0,4,2020-2021_cristianopiccini
56,53,3,0,0,0,1,2,0,29,0,0,2020-2021_robertopiccoli
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
43,41,2,0,0,0,0,0,0,30,0,1,2020-2021_robertopiccoli
1147,739,401,134,1,8,0,0,0,608,7,0,2020-2021_jordanpickford
25,22,3,0,0,0,3,2,1,17,0,0,2020-2021_jeremypied
1158,1108,46,35,0,10,3,7,0,902,4,6,2020-2021_amospieper
1428,1130,296,17,1,6,38,279,0,1198,2,34,2020-2021_ronaelpierre-gabriel
348,266,79,2,1,3,14,77,0,242,3,14,2020-2021_erikpieters
586,580,3,2,1,4,5,1,0,455,3,15,2020-2021_tomaspinaisla
636,608,25,0,4,1,28,5,0,381,3,24,2020-2021_andreapinamonti
66,63,2,2,0,1,0,0,0,57,1,2,2020-2021_orbelinpineda
1647,1391,248,46,0,8,21,202,0,1218,8,16,2020-2021_ethanpinnock
530,523,5,1,1,2,15,1,1,409,2,25,2020-2021_yeremipino
11,10,1,0,0,0,0,0,0,10,0,0,2020-2021_carlopinsoglio
1,1,0,0,0,0,0,0,0,0,0,0,2020-2021_riccardopinzi
1688,1625,57,47,2,27,0,5,0,1514,6,7,2020-2021_gerardpique
420,410,9,1,0,3,17,3,2,322,1,9,2020-2021_markopjaca
941,624,317,68,0,2,123,187,62,650,0,23,2020-2021_marvinplattenhardt
771,724,41,7,20,7,31,5,4,561,6,32,2020-2021_alassaneplea
1174,1157,14,12,0,9,16,1,0,918,3,26,2020-2021_tommasopobega
637,598,38,3,8,9,50,10,18,449,1,24,2020-2021_danielpodence
53,51,2,0,0,0,7,1,1,39,0,1,2020-2021_sufpodgoreanu
893,874,16,13,8,26,12,1,1,736,3,19,2020-2021_paulpogba
3,3,0,0,0,0,0,0,0,1,0,0,2020-2021_joelpohjanpalo
776,689,80,15,0,9,108,18,47,542,7,22,2020-2021_matteopolitano
174,137,37,3,0,0,0,0,0,149,0,0,2020-2021_julianpollersbeck
489,448,38,0,3,0,7,0,0,259,3,18,2020-2021_sebastianpolter
Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,Cmp,Off,Blocks,2020-2021_player
164,156,8,0,1,2,6,1,0,123,0,6,2020-2021_ezequielponce
635,622,12,10,0,3,0,1,0,545,1,4,2020-2021_marinpongracic
374,351,19,4,0,2,8,2,0,267,4,10,2020-2021_perepons
1088,655,421,138,0,3,0,0,0,556,12,0,2020-2021_nickpope
323,292,27,9,0,2,40,3,15,181,4,16,2020-2021_manoloportanova
486,462,22,2,3,0,35,9,7,353,2,18,2020-2021_portu
1416,1329,77,43,1,8,11,32,0,1134,10,21,2020-2021_stefanposch
364,343,21,17,0,1,0,1,0,304,0,2,2020-2021_sergiopostigo
324,307,17,0,5,2,9,6,0,212,0,23,2020-2021_yussufpoulsen
484,323,161,50,0,2,0,0,0,346,0,0,2020-2021_gaetanpoussin
86,81,4,0,0,0,5,0,0,48,1,1,2020-2021_dariopoveda
53,51,0,0,2,0,2,0,0,46,2,0,2020-2021_josepozo
588,562,21,4,4,5,45,13,3,430,5,19,2020-2021_dennispraet
11,11,0,0,0,0,0,0,0,9,0,0,2020-2021_mateuszpraszelik
156,139,17,1,0,2,2,0,0,104,0,5,2020-2021_abdonprats
1401,1327,68,42,5,25,49,2,24,1176,6,16,2020-2021_sanjinprcic
